RK|Name|University|POS|GP|MIN|PTS|FGM|FGA|FG%|3PM|3PA|3P%|FTM|FTA|FT%|REB|AST|STL|BLK|TO
148|Morris Udeze|UNM|F|34|31.8|16.4|6.2|10.1|61.0|0.0|0.0|0.0|4.1|6.5|62.7|9.6|1.4|0.6|0.8|2.1
148|Grant Basile|VT|F|34|27.9|16.4|6.3|12.0|52.1|1.9|5.0|39.1|1.9|2.7|71.0|5.4|1.7|0.4|1.1|1.7
150|Jahmyl Telfort|BUT|G|30|33.9|16.4|5.9|13.0|45.0|1.5|4.6|32.1|3.2|4.0|79.8|4.5|2.2|1.0|0.5|2.4
151|Branden Carlson|UTAH|C|31|29.2|16.4|6.0|12.0|49.6|1.3|4.0|33.1|3.1|4.0|77.4|7.5|1.5|0.3|2.0|2.1
152|Souley Boum|XAV|G|37|35.3|16.4|5.0|11.4|44.0|2.1|5.2|40.4|4.2|4.8|87.1|4.3|4.3|1.0|0.2|1.9
153|Wade Taylor |IVTA&M|G|35|28.7|16.3|4.6|11.5|39.6|2.3|6.3|35.6|4.9|5.6|87.8|2.7|3.9|1.7|0.1|2.6
154|Latrell Wrightsell Jr.|ALA|G|30|33.2|16.3|5.7|13.5|42.4|2.4|6.3|38.3|2.5|3.0|81.3|4.5|2.4|1.5|0.1|2.0
155|Ajay Mitchell|UCSB|G|35|34.0|16.3|5.6|11.1|50.6|0.6|2.1|26.7|4.5|5.5|81.3|2.7|5.1|1.3|0.3|2.2
156|Stephen Clark|SC|F|32|34.6|16.3|6.6|13.3|49.2|0.3|1.5|22.4|2.8|4.2|67.2|6.5|2.8|0.9|1.8|2.9
156|Judah Mintz|SYR|G|32|33.3|16.3|5.7|12.8|44.3|0.6|2.1|30.3|4.3|5.8|75.1|2.3|4.6|1.8|0.1|2.4
158|Brice Sensabaugh|OSU|F|33|24.5|16.3|6.0|12.4|48.2|1.8|4.5|40.5|2.5|3.0|83.0|5.4|1.2|0.5|0.4|2.0
159|Foster Loyer|DAV|G|31|35.2|16.3|4.9|12.9|37.9|2.3|6.9|33.6|4.1|4.5|92.1|4.3|4.5|1.7|0.0|2.7
160|Tyrell Roberts|SF|G|34|35.6|16.2|5.5|12.0|46.2|2.6|6.6|39.5|2.6|3.1|83.0|3.3|2.3|1.2|0.1|1.5
161|Kelton Talford|WIN|F|30|31.7|16.2|6.1|9.2|66.9|0.0|0.0|0.0|4.0|6.0|65.7|8.2|0.7|0.4|0.6|2.1
162|Steven Ashworth|CREI|G|35|33.2|16.2|4.8|10.4|45.8|3.2|7.3|43.4|3.5|4.0|87.8|3.3|4.5|1.2|0.0|1.7
163|Kobe King|VAL|G|32|35.3|16.2|6.1|14.3|42.8|0.6|2.7|22.1|3.4|4.4|76.8|4.1|1.7|0.7|0.3|2.1
164|Isaiah Wong|MIA|G|37|33.4|16.2|5.2|11.6|44.5|1.6|4.3|38.4|4.1|4.9|84.5|4.3|3.2|1.4|0.4|2.1
164|Jordan Hawkins|CONN|G|37|29.4|16.2|4.9|12.0|40.9|2.9|7.6|38.8|3.4|3.8|88.7|3.8|1.3|0.7|0.5|1.4
166|Ricky Council |IVARK|G|36|34.1|16.1|5.2|12.0|43.3|0.9|3.5|27.0|4.8|6.1|79.4|3.6|2.3|1.1|0.3|2.1
