RK|Name|University|POS|GP|MIN|PTS|FGM|FGA|FG%|3PM|3PA|3P%|FTM|FTA|FT%|REB|AST|STL|BLK|TO
46|Jordan Price|LAS|G|31|37.7|19.2|6.3|16.1|39.0|2.9|7.9|36.5|3.8|5.3|71.8|5.5|3.0|1.1|0.4|3.3
48|Denzel Valentine|MSU|G|31|33.0|19.2|6.6|14.3|46.2|3.4|7.5|44.4|2.6|3.1|85.3|7.5|7.8|1.0|0.2|2.7
49|Ben Simmons|LSU|F|33|34.9|19.2|6.5|11.7|56.0|0.0|0.1|33.3|6.0|9.0|67.0|11.8|4.8|2.0|0.8|3.4
50|Ladarius Tabb|AAMU|G|29|34.5|18.9|6.9|15.8|44.0|1.6|5.3|29.4|3.5|5.5|63.7|6.9|0.7|1.4|0.3|1.7
51|Jarrod Uthoff|IOWA|F|33|31.5|18.9|6.6|14.8|44.8|2.0|5.2|38.2|3.7|4.5|81.3|6.3|1.1|1.0|2.6|1.2
51|Martin Breunig|MONT|F|33|30.5|18.9|6.9|11.1|62.1|0.1|0.3|30.0|5.0|7.1|70.8|9.0|1.5|0.7|1.1|2.2
53|Matt Morgan|COR|G|27|30.7|18.9|5.9|14.2|41.5|2.6|7.9|32.7|4.5|5.6|80.8|3.2|2.0|1.4|0.4|1.9
54|Shawn Long|UL|F|34|30.6|18.9|6.8|13.0|52.4|0.5|2.0|26.9|4.7|6.9|68.1|12.1|1.4|0.7|1.8|2.7
55|Pancake Thomas|WKU|G|30|34.6|18.9|5.9|13.6|43.7|2.7|6.3|42.6|4.3|5.2|82.7|6.4|2.8|1.2|0.2|1.8
56|Chris Horton|APSU|C|36|33.7|18.8|6.9|11.5|59.9|0.0|0.0|0.0|5.0|8.1|62.1|12.0|1.5|1.4|1.8|2.7
57|Max Landis|PFW|G|34|36.2|18.8|5.8|12.7|45.3|3.7|8.1|45.6|3.6|4.4|81.2|2.1|3.6|0.9|0.0|2.1
58|Trey Davis|MASS|G|32|34.0|18.7|5.8|14.7|39.1|2.6|7.1|36.6|4.6|5.3|87.6|4.6|3.2|1.2|0.1|2.8
58|Keon Johnson|WIN|G|32|34.4|18.7|5.6|12.3|45.2|2.4|6.2|39.4|5.2|6.2|83.3|4.2|2.5|0.9|0.0|2.2
60|Jaron Blossomgame|CLEM|F|31|34.2|18.7|6.5|12.6|51.3|1.5|3.3|44.6|4.3|5.5|78.2|6.7|1.5|0.7|1.3|1.8
61|Frank Eaves|APP|G|31|31.1|18.7|5.5|14.4|38.1|2.7|7.0|38.4|5.0|6.2|81.7|3.7|2.2|0.8|0.0|2.3
61|Kendrick Ray|KENN|G|31|34.2|18.7|6.9|14.2|48.5|1.3|3.7|36.0|3.5|5.0|71.4|5.6|2.8|1.4|0.2|2.5
63|Jimmy Gavin|WIN|G|32|33.8|18.7|6.1|12.8|47.8|2.9|7.2|41.0|3.5|4.2|82.8|2.9|3.0|0.8|0.1|2.1
64|Yonel Brown|KENN|G|31|38.8|18.6|6.4|15.4|41.4|2.5|7.0|36.4|3.3|4.2|79.2|3.4|2.5|1.1|0.0|2.5
64|Tyler Hall|MTST|G|31|32.0|18.6|6.5|14.3|45.7|3.1|7.2|43.0|2.5|2.9|86.7|5.3|1.6|0.9|0.3|1.8
66|Marcus Romain|MVSU|G|30|28.9|18.6|6.3|14.3|43.8|1.0|2.9|34.1|5.1|6.7|76.0|5.4|2.4|1.1|0.4|3.6
67|Kori Babineaux|JAX|G|32|36.3|18.6|8.0|17.2|46.8|0.3|1.0|27.3|2.2|3.5|62.8|4.8|3.8|1.0|0.2|2.8
68|Ge'Lawn Guyn|ETSU|G|35|32.6|18.5|6.3|14.5|43.2|2.7|6.4|42.2|3.3|4.4|75.2|4.0|1.9|1.1|0.8|2.0
69|Chris Clemons|CAM|G|30|32.2|18.5|6.2|14.6|42.4|3.1|8.2|37.4|3.1|3.6|84.4|3.7|1.8|1.5|0.3|1.9
70|Micah Mason|DUQ|G|33|35.7|18.4|6.3|13.4|46.9|3.6|8.5|42.3|2.3|2.8|83.5|3.1|4.5|0.9|0.1|2.1
71|Majok Deng|ULM|F|31|36.3|18.4|6.2|13.0|47.9|1.9|5.1|37.6|4.1|5.0|81.3|7.0|1.9|0.7|1.6|2.2
72|Paris Bass|DETM|G|24|29.8|18.4|6.6|14.3|46.5|0.9|2.8|32.4|4.3|6.2|68.5|8.0|2.1|1.4|1.4|3.4
73|Alec Peters|VAL|F|37|32.1|18.4|6.0|11.9|50.5|2.5|5.6|44.0|3.8|4.5|85.0|8.5|1.3|0.7|0.3|1.7
74|Damon Lynn|NJIT|G|35|37.8|18.3|5.6|15.0|37.4|3.3|10.0|33.1|3.8|4.6|83.2|3.0|3.3|1.6|0.1|2.0
75|T.J. Cline|RICH|F|32|30.0|18.3|7.1|12.7|55.8|1.4|3.7|37.0|2.8|4.3|64.2|5.2|3.8|0.7|0.1|2.3
76|Alec Wintering|PORT|G|32|31.6|18.3|5.7|12.8|44.4|1.3|3.4|39.8|5.5|7.1|78.0|3.3|4.9|1.5|0.0|3.2
77|Malcolm Brogdon|UVA|G|37|34.1|18.2|6.2|13.6|45.7|2.0|5.2|39.1|3.8|4.2|89.7|4.1|3.1|0.9|0.2|1.4
78|Torrance Rowe|TNTC|G|31|35.5|18.2|5.7|13.9|41.2|2.6|7.6|34.3|4.2|4.8|86.6|2.7|4.4|0.6|0.1|2.6
79|Chase Fischer|BYU|G|37|34.0|18.2|5.6|13.8|41.1|3.0|8.2|36.7|3.9|4.7|82.7|2.8|2.1|1.1|0.1|1.5
80|Isaiah Whitehead|HALL|G|34|32.3|18.2|5.7|15.1|37.9|2.4|6.5|36.5|4.4|5.8|76.0|3.6|5.1|1.2|1.4|3.5
81|Isaiah Miles|JOES|F|36|34.4|18.1|6.2|11.8|52.3|1.8|4.7|38.5|3.9|4.4|88.7|8.1|0.9|0.6|1.0|1.2
82|Thomas Walkup|GRE|G|34|29.5|18.1|6.4|10.9|58.8|0.3|1.1|25.6|5.0|6.1|81.8|6.9|4.5|2.1|0.5|1.7
83|Reginald Johnson Jr.|HAMP|G|32|36.0|18.1|6.0|16.2|37.0|1.7|5.8|29.2|4.4|6.1|72.2|3.6|4.0|1.7|0.1|2.8
84|Malcolm Hill|ILL|G|34|35.1|18.1|5.6|12.9|43.6|1.1|3.5|31.4|5.7|6.9|82.1|6.6|3.3|1.2|0.4|2.2
85|Michael Bryson|UCSB|G|32|33.8|18.0|6.3|13.2|47.8|2.3|5.9|38.3|3.2|3.8|82.1|6.4|2.4|0.8|0.6|2.5
85|Thomas Wilder|WMU|G|32|31.8|18.0|5.4|12.7|42.5|1.4|3.6|39.1|5.9|7.4|79.0|4.2|3.1|1.6|0.1|2.1
87|Rodney Pryor|GTWN|G|29|32.1|18.0|6.1|14.1|43.4|1.7|5.8|29.0|4.0|4.7|86.0|8.0|1.7|1.4|0.9|2.9
88|Devin Patterson|OMA|G|32|32.7|18.0|5.7|13.3|42.7|1.8|5.1|34.8|4.9|6.1|80.4|2.5|3.2|1.8|0.0|2.7
88|Ryan Bowie|UTSA|G|32|34.6|18.0|5.9|13.3|44.2|2.5|6.3|40.3|3.7|4.8|77.6|6.6|1.6|0.8|0.2|2.2
90|Jeremy Senglin|WEB|G|35|35.0|17.9|6.1|12.5|48.7|3.0|7.0|43.3|2.7|4.4|61.7|3.6|2.8|0.7|0.1|2.2
91|Derrick Colter|DUQ|G|34|35.9|17.9|5.7|14.1|40.3|2.4|6.9|34.3|4.2|5.1|82.7|3.6|4.6|1.0|0.2|3.2
92|David Walker|NE|G|33|38.3|17.9|5.4|12.1|44.9|2.9|7.1|41.3|4.1|4.8|86.6|3.8|4.0|1.4|0.4|1.9
93|Jarelle Reischel|EKU|G|30|31.4|17.9|5.5|11.3|48.7|1.3|3.5|38.1|5.6|7.1|78.4|6.8|3.2|1.7|0.4|4.1
93|Jaylen Adams|SBU|G|30|37.5|17.9|5.0|11.2|44.5|2.8|6.4|43.8|5.1|5.8|87.4|3.7|5.0|1.3|0.3|2.7
95|Garret Covington|WIU|G|27|33.7|17.9|5.9|13.3|44.4|2.9|6.7|42.3|3.3|4.1|79.3|4.1|2.0|0.9|0.2|2.2
96|Juan'ya Green|HOF|G|34|37.7|17.8|5.1|12.8|39.8|2.0|5.5|36.2|5.6|7.1|80.0|4.4|7.1|1.6|0.5|3.0
97|Omar Prewitt|W&M|F|31|32.2|17.8|6.1|12.3|49.3|1.4|3.8|36.4|4.3|6.1|70.4|5.2|2.5|0.8|0.5|1.9
98|Tookie Brown|GASO|G|31|30.8|17.8|5.7|13.2|43.4|1.6|4.3|37.3|4.7|5.8|81.2|3.2|3.4|1.6|0.1|2.2
99|Kory Holden|USA|G|30|36.3|17.7|6.0|15.3|39.4|2.3|5.9|38.8|3.4|4.2|79.5|3.0|4.2|0.4|0.1|2.9
100|Tim Kempton|LEH|C|29|29.8|17.7|6.3|11.3|55.5|0.2|0.6|31.3|5.0|6.6|75.5|9.5|1.4|0.7|0.4|2.9
101|Evan Boudreaux|PUR|F|27|32.1|17.7|5.7|12.6|45.5|1.0|2.6|40.6|5.2|6.3|82.8|9.4|1.1|0.8|0.3|2.6
102|Evan Bradds|BEL|F|32|30.6|17.6|6.6|9.2|71.2|0.1|0.3|37.5|4.4|6.3|70.5|9.2|2.2|0.3|0.3|2.4
102|Jonathan Williams|TOL|G|32|30.9|17.6|6.5|14.2|45.6|2.2|5.8|37.6|2.5|3.6|69.6|3.0|2.8|0.8|0.1|2.8
104|Eric Eaves|SCST|G|34|28.3|17.6|5.8|11.1|52.1|0.8|2.1|36.1|5.3|6.9|76.3|2.8|1.9|0.8|0.2|2.3
105|Domantas Sabonis|GONZ|F|36|31.8|17.6|6.6|10.9|61.1|0.1|0.4|35.7|4.2|5.4|76.9|11.8|1.8|0.6|0.9|2.6
106|Retin Obasohan|ALA|G|33|32.3|17.6|5.8|12.4|47.1|1.5|3.9|37.2|4.4|6.3|69.9|3.8|2.6|1.4|0.3|2.5
107|Michael Gbinije|SYR|F|37|37.9|17.5|6.1|13.2|46.1|2.5|6.3|39.1|2.9|4.3|66.3|4.1|4.3|1.9|0.4|2.8
108|Anthony Odunsi|HCU|G|33|28.8|17.5|4.7|9.8|47.5|0.4|1.2|33.3|7.7|9.2|83.9|4.5|3.7|1.2|0.0|3.5
109|DeAndre' Bembry|JOES|F|36|37.3|17.4|6.6|13.8|47.9|0.9|3.6|26.6|3.3|4.9|65.7|7.8|4.5|1.4|0.8|2.0
110|Nick Faust|LBSU|G|35|30.9|17.4|5.9|13.5|43.5|2.5|6.7|36.6|3.2|4.7|68.5|6.1|2.2|1.5|0.5|2.3
111|Melvin Johnson|VCU|G|36|31.5|17.4|6.2|14.9|41.7|3.1|8.0|38.1|1.9|2.4|81.4|2.6|2.2|1.3|0.1|1.5
112|Yogi Ferrell|IU|G|35|34.7|17.3|5.6|12.2|45.8|2.3|5.4|42.0|3.9|4.7|82.9|3.8|5.6|1.1|0.0|2.5
113|Brandon Ingram|USA|SF|36|34.6|17.3|5.9|13.4|44.2|2.2|5.4|41.0|3.2|4.7|68.2|6.8|2.0|1.1|1.4|2.0
114|Tyler Ulis|UK|G|35|36.8|17.3|5.5|12.6|43.4|1.6|4.6|34.4|4.8|5.6|85.6|3.0|7.0|1.5|0.1|2.0
115|Carrington Love|GB|G|36|32.6|17.3|5.7|13.5|42.1|2.4|6.8|34.7|3.6|6.1|59.6|2.7|3.6|2.6|0.3|1.7
116|Devin Carter|ARST|G|31|35.7|17.3|5.9|12.9|45.8|2.8|6.8|41.7|2.6|3.8|70.1|4.4|1.9|0.7|0.3|1.8
117|Ron Curry|JMU|G|31|33.4|17.3|5.4|12.2|44.2|2.3|6.3|37.1|4.2|5.6|74.6|4.1|3.6|1.0|0.4|1.5
118|Jake White|OMA|F|32|25.9|17.3|6.2|10.8|56.8|0.7|1.3|51.2|4.3|5.3|81.0|6.2|0.3|0.3|0.2|1.5
118|Terry Allen|RICH|F|32|33.3|17.3|6.0|12.3|49.2|0.8|2.4|30.8|4.4|6.1|72.8|7.7|2.2|1.6|0.6|1.8
120|Chris Hass|BUCK|G|30|31.5|17.2|5.4|12.8|42.3|2.0|6.1|33.0|4.4|5.3|82.9|4.0|1.6|1.1|0.5|2.1
121|Jakob Poeltl|UTAH|F|36|30.4|17.2|6.3|9.8|64.6|0.0|0.0|0.0|4.6|6.6|68.9|9.1|1.9|0.6|1.6|2.1
122|Shane Richards|MAN|F|31|36.3|17.2|5.0|12.8|38.7|2.5|6.9|36.3|4.7|5.5|85.9|3.8|1.7|0.9|0.1|2.0
123|Joel Bolomboy|WEB|F|33|31.6|17.1|5.8|10.2|57.3|0.6|1.7|36.4|4.8|6.9|69.7|12.6|1.1|0.7|1.2|2.4
124|Antonio Campbell|OHIO|F|35|28.9|17.1|6.8|12.1|56.0|1.2|3.3|36.8|2.3|3.2|73.0|10.2|0.7|0.7|1.8|1.3
125|Robert Hatter|COR|G|24|28.2|17.1|6.0|14.5|41.4|1.7|5.0|33.1|3.4|4.8|70.7|3.2|3.5|1.2|0.1|3.5
126|Stephen Croone|FUR|G|33|30.3|17.1|4.9|11.4|42.8|1.4|5.2|27.3|5.9|7.7|76.7|3.5|2.5|1.2|0.3|2.5
127|Marc-Eddy Norelia|FGCU|F|35|32.8|17.1|6.7|12.3|54.5|0.0|0.1|0.0|3.7|5.5|67.2|9.3|1.3|1.1|0.8|1.8
128|Quinton Chievous|HAMP|G|27|34.1|17.0|6.9|12.0|56.9|0.7|2.2|30.5|2.7|5.5|48.3|10.7|2.0|0.6|0.1|2.7
129|Javontae Hawkins|FOR|G|30|28.9|17.0|6.1|12.1|50.1|1.1|3.3|33.3|3.8|5.0|76.5|4.8|2.1|1.0|0.4|2.7
130|Mike Brown|WCU|G|34|34.4|17.0|5.5|13.7|40.3|1.3|4.1|31.9|4.7|5.8|80.3|5.9|3.2|1.5|0.4|3.2
131|Henry Ellenson|MARQ|F|33|33.5|17.0|5.9|13.2|44.6|0.9|3.2|28.8|4.3|5.8|74.9|9.7|1.8|0.8|1.5|2.4
132|Brice Johnson|UNC|F|40|28.0|17.0|6.7|10.9|61.4|0.0|0.0|0.0|3.6|4.6|78.3|10.4|1.5|1.1|1.5|1.8
133|Marcus Colbert|MTST|G|31|33.5|16.9|6.1|14.4|42.2|1.7|4.9|35.1|3.1|4.2|73.1|3.1|5.1|1.1|0.1|2.7
134|Tim Derksen|SF|G|30|32.6|16.9|5.9|11.9|49.4|1.7|3.8|44.2|3.4|4.7|73.0|6.9|2.0|0.7|0.3|1.6
135|Josh Robinson|APSU|G|36|34.1|16.9|5.1|12.8|40.1|2.0|5.9|34.1|4.6|5.5|83.4|3.1|2.6|1.0|0.0|2.7
136|Maodo Lo|GER|G|35|32.7|16.9|6.1|13.3|45.4|2.7|7.3|37.4|2.0|2.9|70.3|3.9|2.9|2.2|0.4|2.1
137|Perry Ellis|KU|F|38|30.3|16.9|6.2|11.7|53.1|0.7|1.7|43.8|3.7|4.7|78.5|5.8|1.3|0.5|0.5|1.5
138|J.J. Frazier|UGA|G|34|32.1|16.9|5.0|12.1|41.0|2.2|5.8|38.6|4.7|5.7|82.4|4.6|4.4|1.4|0.1|1.6
139|Tim Williams|UNM|F|32|33.7|16.8|6.7|11.1|60.4|0.0|0.0|0.0|3.4|5.1|66.9|7.4|1.0|0.6|1.2|1.5
140|Devin Martin|UMES|G|30|32.9|16.8|5.8|13.7|42.4|2.2|6.2|36.0|3.0|4.0|75.6|4.6|2.1|1.3|0.3|2.4
141|Isaac Hamilton|UCLA|G|32|35.3|16.8|6.4|13.6|47.2|1.9|5.0|37.7|2.1|2.6|80.5|4.2|3.3|1.0|0.1|2.4
142|Wesley Person|TROY|G|31|35.1|16.8|5.5|13.0|42.4|3.1|8.3|37.4|2.7|3.5|76.1|3.5|1.5|0.2|0.2|1.2
143|Tyler Cavanaugh|GW|F|38|30.4|16.8|5.5|10.9|50.5|1.4|3.3|41.7|4.4|5.3|82.7|7.6|1.2|0.6|0.2|2.1
144|Reed Timmer|DRKE|G|31|33.1|16.8|5.4|11.6|46.2|1.3|3.2|40.4|4.8|5.9|81.3|3.6|2.5|0.6|0.0|2.4
145|Shavon Shields|NEB|F|30|30.7|16.8|6.0|12.8|47.0|0.9|2.6|36.4|3.8|4.9|76.9|5.1|2.7|1.3|0.3|2.4
146|Dion Wright|SBU|F|31|37.1|16.7|6.4|13.7|46.7|0.8|2.5|31.6|3.1|3.9|79.5|9.1|1.2|1.0|0.7|1.5
146|Marcus Gilbert|FAIR|F|31|32.9|16.7|5.3|12.4|42.9|2.5|6.7|37.3|3.6|4.6|78.2|5.2|1.5|0.9|0.6|2.2
148|Egor Koulechov|FLA|G|32|34.4|16.7|5.5|13.1|41.7|2.5|7.3|34.2|3.3|3.8|86.1|7.0|1.4|0.9|0.2|1.4
149|Dillon Brooks|CAN|SF|38|32.8|16.7|6.1|12.9|47.0|1.3|3.7|33.8|3.3|4.1|80.6|5.4|3.1|1.1|0.4|2.3
150|Marcus Georges-Hunt|GT|G|36|32.4|16.7|4.9|10.9|45.4|1.1|3.3|34.2|5.7|6.9|82.3|3.4|3.3|0.9|0.4|2.1
151|Rashawn Thomas|AMCC|F|33|26.4|16.6|6.2|11.3|55.2|0.1|0.5|25.0|4.0|5.8|69.1|8.0|1.1|0.9|2.3|3.1
152|Jerome Frink|LIU|F|31|33.0|16.6|6.4|12.6|50.3|1.2|3.2|37.8|2.7|4.0|66.9|8.9|1.3|1.3|1.3|2.7
153|Adrian Rodgers|SOU|G|35|32.3|16.6|5.7|14.1|40.9|2.3|6.2|36.7|2.8|3.5|79.0|5.4|1.3|1.1|0.1|1.7
154|Lamond Murray Jr.|PEPP|G|32|31.7|16.6|6.5|13.8|46.8|1.0|2.5|39.2|2.7|3.5|75.9|5.4|0.9|0.9|0.5|1.3
155|Adom Jacko|LMU|F|25|27.3|16.6|6.8|12.2|55.7|0.0|0.1|50.0|2.9|4.0|73.0|6.4|0.6|0.7|0.9|1.8
156|Andrew White |IIISYR|G|34|29.7|16.6|5.7|11.9|48.1|2.6|6.2|41.2|2.5|3.3|77.5|5.9|0.6|1.1|0.3|1.6
157|Keron Deshields|TNST|G|30|32.8|16.5|5.5|12.8|43.3|1.6|4.4|36.1|3.9|5.2|74.4|3.3|3.0|1.3|0.2|2.1
158|Dusty Hannahs|ARK|G|32|27.1|16.5|5.4|11.9|45.8|2.5|5.8|43.3|3.1|3.6|87.0|2.4|0.9|0.6|0.0|1.3
159|Joshua Braun|GCU|G|34|30.7|16.5|4.2|9.6|43.6|2.1|5.5|39.2|6.0|6.9|86.8|5.2|1.1|0.8|0.7|1.3
159|Yante Maten|UGA|F|34|30.1|16.5|6.2|12.6|49.6|0.2|0.4|53.3|3.8|4.9|78.3|8.0|0.8|0.3|1.8|2.2
161|Chris Fowler|CMU|G|26|36.3|16.5|5.5|12.0|46.0|0.8|2.7|31.4|4.6|5.8|80.0|4.0|5.9|1.3|0.2|2.6
162|Quincy Ford|NE|F|29|34.8|16.4|5.4|13.3|40.9|2.2|6.4|34.8|3.3|4.4|74.4|7.0|2.6|1.5|0.9|2.2
163|Craig Bradshaw|BEL|G|32|32.3|16.4|5.5|12.5|44.1|2.7|7.3|37.0|2.7|3.7|73.7|3.9|3.2|1.3|0.4|2.4
164|Kris Dunn|PROV|G|33|33.0|16.4|5.6|12.5|44.8|1.3|3.4|37.2|4.0|5.8|69.5|5.3|6.2|2.5|0.6|3.5
165|Venky Jois|EWU|F|32|33.1|16.4|6.9|10.1|67.9|0.0|0.0|0.0|2.7|5.7|47.0|8.7|2.5|1.0|1.8|2.6
166|Antwan Scott|CSU|G|33|30.5|16.4|5.2|12.2|42.8|2.9|7.0|41.6|3.0|3.9|76.2|4.3|2.1|0.6|0.1|1.8
167|Jimmy Hall|KENT|F|32|30.1|16.4|6.6|13.6|48.8|0.2|0.6|30.0|2.9|4.2|70.1|7.9|2.3|0.6|0.5|3.0
