RK|Name|University|POS|GP|MIN|PTS|FGM|FGA|FG%|3PM|3PA|3P%|FTM|FTA|FT%|REB|AST|STL|BLK|TO
48|Kwame Vaughn|CSUF|G|32|34.9|18.4|5.6|12.5|44.9|1.6|4.2|37.3|5.6|6.7|83.7|4.6|3.7|1.5|0.2|3.1
48|Trey Sumler|WCU|G|32|37.7|18.4|6.2|14.1|43.8|1.7|4.7|36.2|4.4|5.3|83.3|4.5|3.6|1.9|0.1|3.6
50|Ian Clark|BEL|G|33|33.4|18.2|6.6|12.1|54.3|3.1|6.7|45.9|2.0|2.4|83.3|3.3|2.4|1.6|0.2|2.7
51|Tyler Brown|ILST|G|32|29.6|18.1|5.7|12.8|44.0|2.5|6.4|39.0|4.3|5.3|80.6|4.4|2.7|1.4|0.2|2.9
52|Joe Young|ORE|G|32|32.8|18.0|5.8|12.6|45.8|2.1|4.9|42.0|4.4|5.0|87.5|3.5|2.5|0.6|0.0|1.3
53|Javon McCrea|BUFF|F|34|30.0|18.0|7.1|12.7|55.7|0.0|0.0|0.0|3.9|5.4|70.8|7.9|2.0|1.3|2.6|2.9
54|Rian Pearson|TOL|G|28|33.3|17.9|6.1|13.6|45.3|0.2|1.0|21.4|5.4|7.4|73.4|6.8|1.7|1.7|0.1|2.9
55|Gabe Rogers|NAU|G|32|34.8|17.9|6.3|16.2|39.1|3.0|8.1|36.7|2.3|2.8|81.3|2.0|1.8|1.0|0.1|2.8
56|Shabazz Muhammad|UCLA|G-F|32|30.8|17.9|6.3|14.3|44.3|1.3|3.3|37.7|4.0|5.6|71.1|5.2|0.8|0.7|0.1|1.6
57| Seeley|CSUF|G|28|32.8|17.9|5.9|12.6|47.2|2.3|5.5|41.2|3.8|4.6|80.8|4.3|3.9|2.0|0.3|2.7
58|Joel Wright|TXST|F|34|26.8|17.9|5.7|12.4|45.9|0.5|1.6|32.1|5.9|7.7|77.1|6.9|1.7|1.3|0.6|3.6
59|Kelly Olynyk|CAN|PF|32|26.4|17.8|6.7|10.7|62.9|0.3|0.9|30.0|4.1|5.3|77.6|7.3|1.7|0.7|1.1|2.4
60|Adrien Coleman|BCU|F|34|35.9|17.8|6.9|12.7|53.9|0.2|1.0|22.9|3.9|7.7|50.4|7.4|2.9|1.4|0.4|2.9
61|Angelo Harrison|SJU|G|27|35.0|17.8|5.7|14.6|39.4|2.1|6.8|31.5|4.2|5.4|76.9|4.3|2.3|1.4|0.3|2.2
62|Roberto Nelson|ORST|G|32|31.3|17.8|5.6|12.6|44.3|1.8|4.4|39.7|4.8|6.3|76.7|3.3|2.4|1.0|0.3|2.3
62|Jeremy Atkinson|UNCA|F|32|34.4|17.8|6.2|12.8|48.2|0.9|2.8|31.8|4.5|5.6|81.0|7.1|2.5|1.6|0.1|2.7
64|Tamir Jackson|RICE|G|31|35.2|17.7|6.3|16.3|38.7|1.5|5.6|27.0|3.5|5.1|69.6|6.0|2.5|1.4|0.1|2.9
65|Brandon Davies|BYU|F|36|29.3|17.7|6.4|12.2|52.2|0.1|0.4|35.7|4.8|7.1|68.2|8.0|2.4|1.3|1.0|2.6
66|Ella Ellis|ARMY|F|31|27.1|17.7|4.8|10.7|44.9|2.3|5.5|41.9|5.7|6.7|85.2|3.8|1.4|0.7|0.6|2.1
66|Dyami Starks|BRY|G|31|33.3|17.7|6.2|13.8|45.0|3.1|7.5|40.8|2.2|2.5|84.8|2.8|1.6|0.5|0.2|2.2
68|Michael Lyons|AFA|G|30|31.6|17.7|6.4|13.5|47.2|1.7|5.4|32.3|3.2|4.4|72.2|3.9|2.3|1.0|0.1|1.9
69|Anthony Drmic|BOIS|G|32|32.1|17.7|5.8|12.5|46.4|2.5|6.4|39.2|3.6|4.6|77.7|4.6|2.3|0.6|0.3|2.1
70|Josh Davis|SDSU|F|35|35.7|17.6|5.9|12.0|49.2|0.0|0.1|50.0|5.8|8.1|71.6|10.7|1.7|0.8|0.9|2.6
71|Jackson Stevenett|SUU|F|30|33.8|17.6|6.1|13.7|44.9|0.8|2.6|29.9|4.6|5.3|86.7|6.1|1.8|0.8|0.7|2.1
72|M|M|C|32|35.6|17.5|6.2|14.6|42.6|2.3|6.4|36.1|2.8|3.3|84.8|3.0|2.3|1.0|0.2|1.8
73|Seth Curry|DUKE|G|35|32.3|17.5|5.6|12.1|46.5|2.7|6.2|43.8|3.5|4.3|80.9|2.5|1.5|0.9|0.2|1.2
74|Jackie Carmichael|ILST|F|33|30.6|17.4|6.5|12.2|52.7|0.1|0.3|18.2|4.5|6.5|68.1|9.3|0.8|1.0|2.1|2.3
75|Murphy Burnatowski|COLG|F|32|30.4|17.4|6.3|14.8|42.8|2.2|6.2|35.0|2.6|3.5|73.2|5.1|1.3|1.3|0.8|2.0
76|Xavier Munford|URI|G|29|35.4|17.4|5.8|14.7|39.4|2.3|6.8|34.3|3.4|4.8|71.4|2.8|1.9|1.0|0.3|2.7
77|Alex Francis|BRY|F|31|34.9|17.4|6.8|12.0|56.9|0.0|0.3|0.0|3.7|6.2|60.4|8.6|1.8|0.7|0.2|3.4
78|Kendrick Perry|YSU|G|30|35.4|17.3|5.3|12.0|44.0|1.7|4.7|35.7|5.1|6.0|84.5|5.5|4.1|1.9|0.4|2.0
79|Torrey Craig|UPST|F|33|31.0|17.2|5.9|13.8|42.7|2.4|6.5|36.4|3.1|4.4|71.5|6.9|1.9|1.0|0.8|2.7
80|Kannon Burrage|UTSA|G|32|35.0|17.2|5.8|15.2|37.9|1.8|5.4|33.5|3.9|5.1|76.2|4.9|1.3|0.9|0.1|2.4
81|Ramon Galloway|LAS|G|34|33.3|17.2|5.7|13.6|41.9|2.8|6.7|41.2|3.1|3.7|82.7|4.6|3.7|1.9|0.5|3.1
82|Kyle Barone|IDHO|C|30|34.0|17.2|6.0|10.0|59.7|0.0|0.0|0.0|5.3|6.7|78.2|9.7|1.8|0.3|1.2|1.9
83|Billy Baron|CAN|G|34|34.8|17.2|5.6|12.7|43.9|1.9|5.1|38.2|4.1|5.0|82.4|4.1|5.0|1.0|0.0|2.8
84|Travis Betran|APSU|G|31|34.5|17.2|5.7|13.4|43.0|2.7|6.6|41.2|3.0|3.5|84.4|2.2|2.7|1.3|0.3|2.6
85|Damion Lee|LOU|G|27|33.0|17.1|5.6|13.3|42.5|2.3|6.4|36.0|3.6|4.3|82.9|5.1|1.8|0.8|0.1|1.9
86|Alan Williams|UCSB|C|28|28.3|17.1|6.2|13.3|46.9|0.0|0.0|0.0|4.7|6.5|72.4|10.7|0.9|1.0|2.3|2.4
87|Jerrelle Benimon|TOW|F|31|36.0|17.1|6.1|11.4|53.3|0.6|1.6|40.8|4.3|6.6|65.4|11.2|2.5|0.7|1.9|3.9
88|Mason Plumlee|DUKE|F|36|34.7|17.1|6.1|10.3|59.9|0.0|0.0|0.0|4.8|7.1|68.1|10.0|1.9|1.0|1.4|2.9
89|Shabazz Napier|CONN|G|28|37.3|17.1|5.2|11.8|44.1|2.4|6.1|39.8|4.2|5.1|81.9|4.4|4.6|2.0|0.1|2.4
90|Robert Covington|TNST|F|23|31.0|17.0|5.6|12.8|43.5|1.7|4.5|38.8|4.2|4.9|85.0|8.0|1.3|2.2|1.7|2.4
91|Keith Rendleman|UNCW|F|30|33.9|17.0|6.2|11.6|53.9|0.3|0.7|38.1|4.3|7.3|59.2|10.5|0.7|1.8|1.6|2.1
92|RJ Hunter|GAST|G|31|33.5|17.0|5.6|12.9|43.9|2.4|6.5|36.5|3.4|4.3|77.6|5.1|1.8|1.7|0.8|1.7
93|Sean Kilpatrick|CIN|G|34|34.4|17.0|5.7|14.4|39.8|2.4|7.9|30.7|3.1|4.3|73.8|5.2|1.9|1.2|0.2|2.0
94|Jamaal Franklin|SDSU|G|33|33.1|17.0|5.1|12.4|41.3|1.3|4.5|28.0|5.5|6.9|78.6|9.5|3.3|1.6|0.8|3.4
95|Omar Strong|TXSO|G|31|35.5|17.0|5.3|13.8|38.4|3.9|10.6|36.5|2.5|3.0|84.8|3.4|2.1|0.9|0.0|2.2
96|Rotnei Clarke|BUT|G|33|33.3|16.9|5.5|13.5|41.2|3.5|8.5|40.8|2.4|2.7|88.6|2.8|2.7|0.7|0.0|2.8
96|TaShawn Thomas|OU|F|33|32.4|16.9|7.1|12.8|55.2|0.0|0.3|11.1|2.7|4.3|63.8|9.8|2.4|1.0|1.7|2.1
98|Chris Flores|NJIT|G|29|33.3|16.9|5.5|14.1|39.0|2.4|6.9|34.8|3.6|4.7|76.3|3.9|2.9|2.4|0.2|2.8
99|CJ Wilcox|WASH|G|34|34.8|16.8|5.9|14.1|41.9|2.2|6.0|36.6|2.7|3.4|81.6|4.3|1.9|1.1|1.0|1.9
100|George Beamon|MAN|G|4|35.3|16.8|5.5|12.0|45.8|0.8|3.8|20.0|5.0|6.5|76.9|6.3|1.3|2.3|0.0|2.5
101|Chavaughn Lewis|MRST|F|31|35.2|16.7|6.1|14.6|41.9|0.8|2.4|33.8|3.7|5.9|62.6|5.7|2.7|2.0|0.5|3.5
102|Justin Edwards|KSU|G|29|32.8|16.7|6.0|13.8|43.8|0.9|3.4|27.3|3.7|5.4|68.4|5.2|3.4|1.9|0.4|4.1
103|Brandon Young|DEP|G|32|31.5|16.7|5.6|12.8|43.8|1.0|3.1|31.3|4.5|6.1|74.2|3.3|4.6|1.5|0.2|2.7
104|Malik Story|NEV|G|31|33.1|16.7|5.6|13.7|40.7|2.7|7.5|35.8|2.9|3.9|74.2|3.4|2.2|1.2|0.1|2.4
105|Justin  Simmons|OMA|G|31|28.4|16.7|6.3|13.4|47.3|1.4|3.5|40.2|2.6|3.4|78.1|4.0|2.1|1.2|0.6|3.0
106|Chris Fouch|DREX|G|3|27.0|16.7|5.3|13.7|39.0|4.0|8.3|48.0|2.0|2.3|85.7|3.7|1.7|0.3|0.0|1.0
107|Sean Armand|IONA|G|34|36.3|16.6|5.6|12.8|43.5|3.3|8.1|40.9|2.2|2.9|76.8|5.1|3.0|1.2|0.5|2.0
108|Jordan Reed|TNST|G|28|35.3|16.6|5.9|15.1|39.1|0.3|1.8|13.7|4.6|6.9|66.5|9.5|1.4|1.0|0.6|3.4
109|Sherrod Wright|GMU|G|38|32.3|16.6|5.3|11.4|46.5|1.2|3.5|35.1|4.8|6.1|77.7|4.9|1.5|1.0|0.3|2.6
110|Brandon Paul|ILL|G|36|32.0|16.6|5.1|12.8|40.1|2.2|6.7|32.5|4.2|5.7|73.8|4.4|2.7|1.2|0.6|2.7
111|Jauwan Scaife|BALL|G|30|33.1|16.6|4.8|12.2|39.6|2.3|7.0|33.2|4.6|5.8|78.9|2.6|2.6|1.0|0.2|2.4
112|Cleveland Melvin|DEP|F|32|31.1|16.6|6.8|14.1|47.9|0.5|1.6|29.4|2.6|3.9|67.7|6.8|0.8|1.2|0.8|2.3
113|ya Green|HOF|G|33|38.0|16.5|5.3|13.3|40.2|1.7|5.1|33.1|4.2|5.2|80.7|4.0|4.9|1.9|0.4|2.7
114|James Ennis |IIILBSU|G-F|33|33.1|16.5|5.5|11.2|49.1|1.7|4.7|35.7|3.8|4.6|83.4|6.7|2.1|1.8|1.3|3.0
115|Cody Zeller|IU|F|36|29.5|16.5|5.5|9.8|56.2|0.0|0.1|0.0|5.4|7.2|75.7|8.1|1.3|1.0|1.3|2.3
116|Markeith Cummings|KENN|F|27|33.0|16.5|5.9|13.0|45.4|0.8|2.7|30.6|3.9|5.5|70.9|4.4|1.4|1.0|0.1|2.6
117|Fuquan Edwin|HALL|G|33|32.3|16.5|5.8|13.1|44.1|1.9|4.6|41.2|3.0|4.5|67.6|5.8|1.9|2.4|0.5|2.5
118|John Brown|HPU|F|28|25.8|16.4|6.4|12.4|51.9|0.0|0.0|0.0|3.6|5.4|66.2|6.1|0.7|1.7|1.2|1.3
119|M|MD|G|34|35.1|16.4|5.3|12.8|41.2|0.8|3.0|27.2|5.1|6.8|74.1|4.6|2.5|1.8|0.3|1.8
120|Tarvin Gaines|JVST|F|27|31.7|16.4|5.1|10.9|47.4|1.1|3.4|31.9|5.0|6.0|83.9|5.2|0.9|1.0|0.7|1.5
121|Deonte Burton|NEV|G|31|34.1|16.3|5.1|11.4|44.9|1.1|3.6|30.1|4.9|6.9|71.8|2.4|3.6|1.4|0.5|2.4
122|Joe Harris|UVA|G|35|32.5|16.3|5.5|11.7|46.8|2.2|5.2|42.5|3.2|4.3|74.0|4.0|2.2|0.9|0.5|2.0
123| Newbill|PSU|G|31|36.5|16.3|5.6|13.9|40.5|0.6|2.4|26.7|4.3|6.3|68.4|5.0|4.0|1.2|0.3|3.9
123|Derrick Marks|BOIS|G|31|30.1|16.3|5.5|11.7|46.6|0.7|1.7|42.3|4.6|5.5|83.7|3.8|3.9|1.8|0.5|3.4
125|Parker Smith|UNF|G|32|32.3|16.3|5.0|11.7|42.7|3.6|8.4|43.3|2.6|3.0|87.5|3.4|1.6|0.6|0.1|2.1
125|Preston Medlin|USU|G|16|36.1|16.3|5.1|10.8|47.4|2.1|5.3|39.3|3.9|4.8|81.8|3.5|3.2|1.0|0.2|2.0
125|Tim Frazier|PSU|G|4|32.5|16.3|3.8|10.5|35.7|0.5|2.8|18.2|8.3|9.8|84.6|4.5|3.8|2.3|0.3|3.0
125|Ian Hummer|PRIN|C|28|34.0|16.3|6.1|11.8|51.7|0.3|0.9|29.2|3.8|5.3|72.1|6.4|4.1|1.3|0.8|2.8
129|Myles Taylor|UTM|F|29|27.8|16.2|5.4|11.6|47.0|0.3|1.1|32.3|5.0|6.7|74.7|7.2|0.7|0.9|0.5|2.1
130|Wesley Saunders|HARV|G|30|37.3|16.2|5.4|10.4|52.2|0.3|0.7|50.0|5.0|6.9|72.9|4.2|3.5|1.8|0.4|3.0
131|Chris Evans|KENT|F|35|32.7|16.2|5.4|11.3|47.7|1.1|3.5|31.7|4.3|5.8|73.0|7.7|2.1|1.9|0.7|2.7
132|G|GTWN|F|31|35.4|16.2|5.4|11.3|48.0|1.4|3.3|42.2|3.9|5.1|77.7|7.5|2.7|1.8|0.9|1.5
133|Jerome Jones|SIUE|F|20|31.9|16.2|5.9|13.0|45.2|2.8|6.5|43.4|1.7|2.9|56.9|5.3|0.9|1.3|0.4|2.4
134|Marquiz Baker|ALCN|G|23|35.1|16.1|5.0|14.6|34.2|2.4|8.6|28.3|3.7|5.0|74.6|3.7|1.7|1.4|0.2|2.4
135|Elijah Pittman|MRSH|F|32|32.3|16.1|5.3|10.9|48.6|2.0|5.5|37.1|3.5|5.0|70.2|4.2|1.6|0.8|0.8|2.4
136|Anthony Bennett|UNLV|F|35|27.1|16.1|5.8|10.8|53.3|1.0|2.7|37.5|3.5|5.1|70.1|8.1|1.0|0.7|1.2|1.9
137|Joel Smith|NE|G|31|34.9|16.1|5.2|10.7|48.5|2.7|6.2|43.0|3.0|3.5|86.2|3.9|2.8|1.0|0.3|2.4
138| Garner|LIU|G|32|35.0|16.1|5.6|11.2|50.3|0.8|1.9|44.3|4.0|5.5|72.6|4.1|2.5|1.6|0.3|2.1
139|Derick Beltran|SOU|G|33|34.8|16.0|5.2|13.0|40.0|2.4|7.1|34.2|3.2|4.1|79.3|4.4|1.5|1.3|0.5|1.7
140|Dwayne Davis|USM|G|34|30.1|16.0|5.7|11.6|48.9|1.7|4.2|41.3|2.9|3.7|78.7|4.5|2.6|1.1|0.2|3.4
141|Jarvis  Jones|ETSU|G|25|36.8|16.0|5.9|15.1|39.3|1.7|6.0|28.9|2.4|3.3|74.4|2.8|2.6|1.8|0.1|2.8
141|Isaiah Sykes|UCF|G|31|34.8|16.0|5.9|12.8|45.7|0.5|1.6|32.0|3.7|6.1|61.7|7.5|4.5|2.3|0.5|3.5
143|Romero Osby|OU|F|32|28.7|16.0|5.4|10.3|52.6|0.3|0.5|52.9|4.8|6.1|79.4|7.0|1.3|0.6|0.8|1.3
144|Keifer Sykes|GB|G|34|34.6|15.9|5.2|11.9|43.7|0.9|2.1|43.1|4.7|5.7|81.5|3.3|4.3|1.1|0.1|2.5
145|Stephon Carter|CSUB|G|30|31.8|15.9|5.6|11.7|48.0|0.1|0.5|12.5|4.6|6.5|71.1|5.2|2.7|2.3|0.3|3.1
145|Saah Nimley|CHSO|G|30|33.2|15.9|5.0|13.8|36.4|2.6|7.8|32.8|3.3|4.4|75.6|5.3|5.0|1.3|0.1|2.8
147|Ben McLemore|KU|G|37|32.2|15.9|5.4|10.8|49.5|2.0|4.7|42.0|3.2|3.7|87.0|5.2|2.0|1.0|0.7|2.1
148|Elfrid Payton|UL|G|33|35.5|15.9|5.7|11.9|47.5|0.5|1.5|32.0|4.1|6.4|64.3|5.6|5.5|2.4|0.6|3.4
149|Jarvis Garner|CARK|F|28|30.2|15.9|5.6|13.4|41.7|1.9|5.5|34.2|2.8|3.9|72.5|7.0|1.3|1.1|0.4|2.4
150|Kellen Thornton|TNST|F|33|31.1|15.8|6.4|11.9|53.7|0.6|1.9|32.8|2.4|3.4|70.8|8.1|1.1|0.9|0.7|2.3
151|Amos Olatayo|ULM|G|23|30.8|15.8|5.9|12.8|45.9|1.0|3.7|28.2|3.0|5.2|58.8|5.8|0.9|1.4|0.4|2.2
152|Matthew Dellavedova|SMC|G|35|36.4|15.8|4.9|12.0|40.4|2.5|6.4|38.2|3.6|4.3|85.2|3.4|6.4|1.1|0.1|2.8
152|Sammy Yeager|CSUF|F|25|31.8|15.8|5.8|12.4|47.1|2.6|5.9|44.6|1.5|2.0|72.5|4.4|2.2|0.8|0.4|2.3
154|Christian Standhardinger|HAW|F|32|30.1|15.8|5.8|11.3|51.0|0.5|1.4|33.3|3.8|5.9|64.4|7.9|1.3|1.4|0.5|1.9
155|Eshaunte Jones|NKU|G-F|27|32.2|15.7|5.0|11.6|42.9|3.0|7.7|39.1|2.8|3.9|71.7|3.9|2.1|0.7|0.1|1.6
155|Stephan Hicks|CSUN|G|27|30.7|15.7|5.3|11.1|47.5|0.6|1.9|33.3|4.6|5.7|80.0|7.0|1.0|2.0|0.3|2.0
157|Matt Hunter|CCSU|G|30|37.2|15.7|5.6|14.2|39.5|1.3|4.0|31.9|3.3|4.4|73.7|7.7|2.6|2.6|0.9|3.4
158|M|MEM|F|35|35.3|15.7|4.5|12.0|37.2|2.0|6.3|32.4|4.8|5.9|81.1|2.8|3.6|1.3|0.1|2.5
159|Jeremy Ingram|NCCU|G|31|33.3|15.7|4.7|10.7|43.8|2.0|5.2|39.4|4.3|5.4|79.8|3.7|1.4|1.4|0.6|2.5
160|Jordan McRae|TENN|G|33|33.6|15.7|5.2|12.2|42.3|1.8|5.1|35.5|3.6|4.6|77.1|4.1|2.0|0.8|0.9|2.8
161|Stefan Moody|MISS|G|29|31.3|15.7|5.2|12.4|42.1|1.8|5.1|35.4|3.5|4.3|81.5|4.2|2.2|0.7|0.3|3.1
162|Jourdan DeMuynck|PV|G|32|30.3|15.7|5.8|14.6|39.5|1.1|3.5|32.1|3.0|4.3|70.6|6.5|1.5|1.5|0.2|2.7
163|M|MD|F|30|33.9|15.7|5.4|12.4|43.7|0.1|0.3|20.0|4.8|7.1|67.6|6.5|1.6|1.5|1.0|2.3
163|Adam Pegg|STET|C|30|28.4|15.7|6.4|12.0|53.6|0.7|2.0|37.3|2.1|3.1|67.4|6.3|1.0|0.4|0.4|2.2
163|Ryan Broekhoff|VAL|F|33|32.2|15.7|4.8|10.7|44.8|2.5|6.0|41.7|3.6|4.1|88.1|7.3|2.3|1.0|0.8|1.9
166|Khalid Mutakabbir|PRES|G|32|37.3|15.7|5.5|12.8|42.7|2.0|5.2|37.7|2.8|3.3|83.8|3.1|2.5|1.1|0.1|3.0
166|Taylor Smith|SFA|F|32|33.8|15.7|6.6|9.5|69.4|0.0|0.0|0.0|2.5|5.2|47.3|9.2|1.8|1.0|2.8|1.9
168|Tristan Carey|LONG|G|33|34.1|15.6|5.7|13.5|42.4|2.5|6.7|36.5|1.7|2.4|72.2|5.1|1.8|2.2|0.6|1.9
