RK|Name|University|POS|GP|MIN|PTS|FGM|FGA|FG%|3PM|3PA|3P%|FTM|FTA|FT%|REB|AST|STL|BLK|TO
17|George Hill|IUPU|G|32|36.8|21.5|6.9|12.6|54.5|1.5|3.4|45.0|6.2|7.7|81.2|6.8|4.3|1.8|0.4|2.9
18|Donovan Morris|LBSU|G|31|37.5|21.2|6.5|14.1|46.1|2.4|5.8|41.7|5.7|6.7|84.7|5.2|2.3|0.8|0.3|3.4
19|Ryan Anderson|CAL|F|33|32.8|21.1|7.0|14.2|49.0|1.9|4.7|41.0|5.2|6.0|86.9|9.9|1.4|0.4|0.5|2.2
20|Robert Vaden|UAB|G-F|33|35.5|21.1|6.7|16.3|40.8|4.3|10.8|40.0|3.4|4.0|86.3|3.5|2.6|1.0|0.2|2.9
21|Tyrese Rice|BC|G|30|38.1|21.0|6.7|15.4|43.3|2.1|6.0|35.8|5.5|6.5|84.6|3.3|5.0|1.6|0.2|3.4
22|Eric Gordon|IU|G|32|34.7|20.9|5.8|13.3|43.3|2.2|6.5|33.7|7.2|8.7|83.4|3.3|2.4|1.3|0.6|3.6
23|Jonathan Rodriguez|CAM|F|30|35.0|20.9|6.7|13.8|48.8|0.5|1.7|27.5|6.9|9.1|76.5|10.1|2.5|1.6|0.6|3.6
24|Jermaine Taylor|UCF|G|31|33.5|20.8|7.5|16.2|46.1|2.5|6.9|36.7|3.4|4.3|79.5|4.7|1.7|1.1|0.3|2.5
25|Manny Ubilla|FDU|G|28|38.4|20.8|6.4|14.6|43.5|3.3|7.8|42.9|4.8|5.8|81.6|4.8|4.9|1.5|0.3|3.8
26|O.J. Mayo|USC|G|33|36.8|20.7|7.2|16.2|44.2|2.7|6.5|40.9|3.7|4.6|80.3|4.5|3.3|1.5|0.4|3.5
27|Ben Woodside|NDSU|G|29|36.6|20.7|6.3|13.7|46.1|2.1|5.4|39.7|5.9|7.1|83.0|2.7|5.1|1.5|0.1|3.1
28|Geoff Payne|SUU|F|30|35.7|20.6|7.3|12.9|56.7|0.0|0.1|0.0|6.0|8.7|69.0|6.8|2.3|1.8|0.4|3.0
29|Dior Lowhorn|SF|F|31|36.6|20.5|8.1|15.8|51.3|0.3|1.1|25.7|4.0|5.6|70.7|7.4|0.7|0.5|0.9|3.0
30|Courtney Lee|WKU|G|36|30.0|20.4|7.2|15.1|47.7|1.9|4.8|39.7|4.1|5.0|82.2|4.9|2.1|1.8|0.8|2.3
31|Jason Thompson|RID|F|34|34.6|20.4|8.1|14.4|56.0|0.3|1.0|32.4|3.9|6.7|58.1|12.1|2.7|1.1|2.7|2.9
32|Luke Harangody|ND|F|33|29.0|20.4|7.8|15.7|50.0|0.1|0.3|33.3|4.6|6.0|76.3|10.6|1.7|0.8|0.9|2.3
33|Shan Foster|VAN|G-F|34|33.7|20.3|7.1|13.6|52.3|3.9|8.4|46.9|2.1|2.8|76.0|4.9|1.6|1.1|0.2|1.7
34|Alex Harris|UCSB|G|31|32.4|20.2|6.0|14.0|43.0|2.4|5.6|42.3|5.8|7.2|81.2|3.7|1.7|1.1|0.2|2.6
35|Josh Emmanuel Akognon|CSUF|G|32|31.7|20.2|6.6|14.8|44.9|3.6|9.2|39.3|3.3|3.7|89.9|3.3|1.5|1.4|0.1|1.7
36|Ed Tyson|UMES|G|32|36.8|20.2|6.8|18.3|37.4|2.3|7.1|32.3|4.2|5.5|76.3|3.3|1.4|1.7|0.0|3.2
37|Marcelus Kemp|NEV|G|33|32.1|20.0|6.7|15.0|44.9|2.1|5.6|38.0|4.4|5.1|86.3|5.4|3.3|0.7|0.3|2.5
38|Sean Singletary|UVA|G|33|34.0|19.8|6.2|14.4|42.6|1.8|4.8|36.7|5.7|6.7|85.1|3.8|6.1|1.8|0.0|3.9
39|Jerryd Bayless|ARIZ|G|30|35.7|19.7|5.8|12.6|45.8|2.0|4.8|40.7|6.2|7.4|83.9|2.7|4.0|1.0|0.1|3.0
40|Dionte Christmas|TEM|G|34|37.2|19.7|6.2|14.1|43.9|3.1|8.3|36.9|4.3|5.6|77.2|5.9|2.5|1.4|0.2|2.8
41|Demetric Bennett|USA|G|33|34.8|19.7|6.5|13.4|48.1|2.7|6.7|40.5|4.0|4.8|83.6|5.8|2.5|1.3|0.1|2.5
42|Marcus Thornton|LSU|G|31|33.6|19.6|6.8|15.7|43.6|2.9|7.7|37.7|3.0|3.7|81.7|5.6|1.4|1.4|0.3|2.2
43|Reggie Larry|BOIS|F|34|34.4|19.4|7.2|13.4|53.6|1.1|2.5|43.0|4.0|6.3|63.8|9.2|1.8|1.4|1.0|2.6
44|Gary Forbes|MASS|G-F|36|33.7|19.4|6.5|15.9|40.7|1.6|5.4|29.2|4.9|6.8|72.0|7.5|3.0|1.1|0.7|3.1
45|Jon Goode|DETM|G|26|34.4|19.3|6.6|14.5|45.2|3.0|6.8|44.6|3.1|4.0|78.6|2.9|2.7|0.9|0.0|2.9
46|Brook Lopez|STAN|F|27|30.8|19.3|6.8|14.6|46.8|0.0|0.2|0.0|5.7|7.2|78.9|8.2|1.4|0.6|2.1|2.1
47|Brett Winkelman|NDSU|F|29|31.8|19.2|6.7|12.9|51.6|1.0|2.2|43.8|5.0|6.1|81.8|8.3|2.1|1.0|0.4|2.9
48|D.J. Augustin|TEX|G|38|37.3|19.2|6.4|14.5|43.9|1.9|5.1|38.1|4.6|5.8|78.3|2.9|5.8|1.2|0.0|2.8
49|Kyle Hines|UNCG|F|31|32.3|19.2|7.6|13.6|55.6|0.0|0.3|12.5|4.0|6.4|62.8|9.1|1.4|1.8|3.1|3.3
50|Roy Bright|DSU|G|28|36.2|19.1|7.0|16.4|42.6|2.8|7.9|35.5|2.4|3.0|80.7|5.3|0.6|0.7|0.6|1.4
51|Marqus Blakely|UVM|F|29|34.0|19.0|6.8|12.4|55.0|0.0|0.2|16.7|5.3|9.3|56.5|11.0|2.3|2.0|2.7|2.5
52|James Florence|MER|G|28|32.0|19.0|6.4|18.1|35.3|2.4|8.6|27.7|3.8|5.7|66.3|4.1|3.0|1.8|0.2|3.8
53|Nick Aldridge|WCU|F|5|32.4|18.8|7.8|19.6|39.8|1.2|3.4|35.3|2.0|3.6|55.6|5.2|3.2|1.2|0.6|3.4
54|Jeremy Wise|USM|G|33|34.5|18.7|5.7|13.6|42.1|1.2|3.9|31.8|6.0|7.3|81.8|3.1|4.2|1.2|0.4|3.4
55|Leemire Goldwire|CLT|G|34|33.2|18.6|5.7|15.3|37.3|3.8|10.9|34.5|3.5|4.3|80.8|4.4|1.7|2.1|0.1|2.4
56|Will Daniels|URI|F|33|28.5|18.6|6.9|13.8|50.1|1.4|3.8|36.0|3.5|5.0|69.1|6.5|1.1|1.0|0.9|2.4
57|Brian Laing|HALL|G-F|32|38.3|18.6|6.8|15.0|45.5|1.2|3.1|37.4|3.8|4.8|80.3|6.9|2.0|1.6|0.5|2.4
58|Gerald Brown|L-MD|G|33|31.4|18.6|5.4|13.7|39.3|2.0|5.8|35.1|5.8|7.3|79.2|4.8|1.9|1.6|0.2|2.9
59|Sean Baptiste|FDU|G|25|36.8|18.5|6.0|12.7|47.6|1.2|3.5|35.6|5.2|6.8|76.3|6.3|1.4|1.0|0.2|1.7
60|Brian Roberts|DAY|G|34|34.7|18.4|6.1|12.9|47.6|2.9|6.5|45.5|3.3|3.8|86.0|2.8|3.4|0.4|0.1|2.8
61|Adrian Banks|ARST|G|21|30.1|18.4|6.0|12.6|47.5|2.4|5.5|44.3|4.0|4.8|82.2|3.4|1.3|1.2|0.0|2.4
62|Devan Downey|SC|G|32|37.4|18.4|6.8|16.1|42.3|1.7|4.7|35.1|3.1|4.2|73.3|3.2|5.4|3.2|0.2|2.7
63|Garrison Carr|AMER|G|33|36.0|18.4|5.8|13.6|42.4|4.1|9.1|45.2|2.8|3.1|89.2|3.4|1.7|0.7|0.0|2.2
64|Chavis Holmes|VMI|G|29|30.9|18.3|6.4|14.4|44.4|2.8|7.9|36.0|2.7|3.8|70.9|4.3|2.5|2.4|0.4|2.1
65|Kevin Bell|FRES|G|32|37.5|18.3|6.3|14.4|43.9|1.0|2.6|39.0|4.6|6.6|69.8|3.3|5.8|1.2|0.1|3.3
66|Ricky Harris|MASS|G|36|32.6|18.2|5.8|13.6|42.8|2.9|7.7|37.4|3.7|4.9|75.3|2.5|1.8|1.6|0.1|2.0
67|O'Darien Bassett|TROY|G|31|30.8|18.2|6.0|14.6|41.2|2.1|6.2|34.2|4.1|5.0|81.8|3.9|2.4|1.3|0.1|2.1
68|Jarell Brown|ARMY|G|30|36.4|18.2|6.3|15.0|42.3|3.4|8.4|40.1|2.1|2.7|80.0|3.9|1.9|1.6|0.1|1.7
69|Carlos Taylor|MTST|G|30|29.6|18.1|6.1|13.4|45.8|2.0|5.0|39.7|3.9|4.8|80.6|3.8|2.1|0.9|0.2|2.5
70|Chris Douglas-Roberts|MEM|G|40|28.7|18.1|6.5|12.0|54.1|1.1|2.7|41.3|4.0|5.7|71.2|4.1|1.8|1.2|0.5|2.1
71|Thomas Sanders|GWEB|F|32|32.5|18.1|6.6|13.8|47.6|0.3|1.2|21.1|4.7|7.3|63.4|10.8|3.3|1.3|0.2|3.5
72|Justin Hawkins|NMSU|G-F|33|33.1|18.1|6.0|12.8|47.3|1.3|3.2|40.0|4.8|6.1|78.1|7.2|2.4|1.0|0.5|2.8
73|Corey Lowe|BU|G|26|33.8|18.1|6.3|15.5|40.6|3.5|9.5|37.1|1.9|3.2|61.0|3.7|3.3|1.0|0.2|3.2
74|Sam Young|PITT|F|37|32.1|18.1|6.9|13.6|50.3|1.2|3.1|38.3|3.1|4.5|69.0|6.3|1.2|1.1|1.1|2.4
75|John Bryant|SCU|C|31|27.8|18.0|6.9|11.8|58.3|0.0|0.0|0.0|4.2|5.6|74.3|9.6|0.7|0.5|2.5|2.8
76|Tim Clifford|HC|C|29|32.0|18.0|7.1|12.4|57.1|0.5|1.4|33.3|3.3|4.3|78.2|5.4|1.2|0.7|2.3|2.5
77|Tony Murphy|NORF|G|31|35.0|17.9|5.8|15.9|36.7|2.4|7.6|30.8|3.9|4.7|82.9|3.1|2.5|1.7|0.1|3.4
77|Mike Trimboli|UVM|G|31|36.5|17.9|6.0|13.7|43.8|2.0|5.7|35.6|3.9|4.5|86.4|3.7|4.5|1.3|0.2|3.7
79|Joe Crawford|UK|F|30|33.6|17.9|6.3|13.4|46.9|2.1|5.8|36.4|3.3|4.3|76.2|3.6|2.1|0.6|0.2|2.8
80|Eric Maynor|VCU|G|32|34.8|17.9|6.1|13.3|45.9|1.6|4.0|39.4|4.1|5.4|76.2|4.2|5.5|1.3|0.2|3.0
81|Torre Johnson|MILW|F|10|30.2|17.8|6.8|13.5|50.4|0.3|1.3|23.1|3.9|4.6|84.8|8.0|0.9|1.5|1.8|2.5
82|James Harden|ASU|G|34|34.1|17.8|5.8|10.9|52.7|1.3|3.2|40.7|5.0|6.6|75.4|5.3|3.2|2.1|0.6|2.6
83|Jon Brockman|WASH|F|32|31.5|17.8|7.4|13.8|53.6|0.0|0.0|0.0|2.9|5.7|51.9|11.6|1.1|0.7|0.3|2.4
83|Richard Hendrix|ALA|F|32|30.6|17.8|7.2|12.0|59.8|0.1|0.2|28.6|3.4|6.3|53.7|10.1|1.6|1.3|2.0|1.7
85|Donte Greene|SYR|F|35|35.8|17.7|6.2|14.9|41.8|2.6|7.5|34.5|2.7|3.8|70.7|7.2|2.0|1.3|1.6|2.6
86|Jack McClinton|MIA|G|32|31.5|17.7|5.6|13.1|42.8|2.9|6.9|42.7|3.6|3.9|91.9|2.4|2.6|0.8|0.0|2.5
87|Draelon Burns|DEP|G|30|32.1|17.6|5.8|14.3|40.2|2.1|6.1|34.6|4.0|4.9|81.0|3.4|2.5|1.7|0.1|1.8
88|Bruce Price|TNST|G|32|34.0|17.6|5.0|12.3|40.5|1.7|5.2|32.5|5.9|8.4|70.1|4.7|5.0|2.2|0.1|4.0
89|Kyle Landry|NAU|F|32|25.5|17.5|5.9|10.1|58.5|0.0|0.0|0.0|5.7|8.1|70.7|8.1|0.9|1.0|0.8|1.5
90|Michael Lee|SBU|F|30|36.3|17.5|6.4|13.2|48.6|1.1|2.8|38.1|3.6|5.1|70.4|8.0|1.4|1.5|0.5|2.9
90|Geary Claxton|PSU|G-F|16|30.6|17.5|6.5|13.1|49.5|1.3|3.6|36.2|3.2|5.8|55.4|8.4|2.4|0.9|0.8|2.6
92|Pat Calathes|JOES|G-F|34|33.6|17.5|5.6|12.4|44.8|2.2|5.4|40.0|4.2|5.1|82.6|7.5|2.7|1.2|1.2|2.3
93|Nate Bowie|CARK|G|30|35.2|17.5|5.1|12.7|40.0|2.0|6.0|33.5|5.3|6.9|77.3|3.5|3.5|1.9|0.0|3.1
94|Kevin Love|UCLA|C|39|29.6|17.5|5.8|10.4|55.9|0.7|2.1|35.4|5.1|6.6|76.7|10.6|1.9|0.7|1.4|2.0
95|D.J. White|IU|F|33|33.5|17.4|6.5|10.8|60.5|0.0|0.1|33.3|4.3|6.2|68.9|10.3|0.8|0.8|1.6|1.9
96|Charles Rhodes|MSST|F-C|31|31.5|17.4|6.9|12.3|56.2|0.1|0.2|50.0|3.5|5.1|67.3|7.8|0.9|0.5|1.4|2.4
97|Deonta Vaughn|CIN|G|32|33.4|17.3|5.6|12.8|43.6|3.0|7.6|39.8|3.2|4.0|78.9|2.9|4.2|1.0|0.1|3.2
98|Derick Nelson|OAK|F|31|33.9|17.3|5.7|12.7|44.6|0.6|1.9|32.2|5.3|8.3|63.8|7.4|1.5|1.7|0.1|2.8
99|Rashad West|HAMP|G|30|31.5|17.2|5.3|14.0|38.0|2.1|6.5|32.0|4.5|6.2|72.2|3.1|2.9|1.3|0.0|3.4
99|Brandon Ewing|WYO|G|30|38.0|17.2|5.4|12.5|43.1|2.0|5.6|35.7|4.4|5.4|82.6|3.6|4.0|1.3|0.1|3.4
101|Jamont Gordon|MSST|G-F|34|34.6|17.2|5.7|13.7|41.5|1.8|5.5|31.9|4.1|5.9|69.3|6.6|4.9|1.1|0.6|4.1
102|Chase Budinger|ARIZ|F|34|35.3|17.1|6.0|13.4|44.6|2.1|5.6|38.0|3.0|4.2|71.8|5.4|2.9|1.1|0.2|2.4
103|Dominique Jones|USF|G|31|35.0|17.1|5.7|12.4|46.0|1.7|4.9|35.3|4.0|5.2|75.9|4.6|2.8|1.5|0.3|2.3
104|Marquis Weddle|UTM|G|33|34.8|17.1|6.0|14.8|40.9|3.0|8.9|33.7|2.1|2.8|74.7|2.8|1.8|0.9|0.0|2.3
105|Dane Brumagin|KC|F|30|29.6|17.1|5.6|12.1|46.2|2.6|5.8|45.1|3.3|3.8|86.7|4.8|1.2|1.3|0.0|1.9
106|Marcus Walker|CSU|G|32|33.4|17.1|6.4|14.6|44.1|1.8|6.1|29.7|2.4|3.1|77.0|2.9|2.6|1.1|0.1|2.3
107|Josh Mayo|UIC|G|33|32.4|17.1|5.3|11.5|45.9|2.8|6.1|47.0|3.7|4.4|84.1|2.5|3.2|1.2|0.0|2.5
108|Anthony Fisher|TNTC|G|32|33.2|17.1|4.9|11.6|42.4|1.5|5.0|29.4|5.8|7.6|76.1|3.1|3.6|1.5|0.0|3.4
109|Richard Roby|COLO|G|32|34.7|17.0|5.9|12.4|47.7|1.5|3.8|38.2|3.8|4.9|76.4|6.7|2.1|1.0|0.9|3.3
110|Eric Devendorf|SYR|G|10|34.2|17.0|6.1|13.1|46.6|2.2|5.4|40.7|2.6|3.5|74.3|2.6|3.9|1.7|0.4|3.4
110|A.J. Ogilvy|VAN|C|34|26.4|17.0|5.9|10.1|58.8|0.0|0.1|0.0|5.2|6.7|76.9|6.7|1.2|0.7|1.4|2.5
112|Greivis Vasquez|MD|G|34|37.0|17.0|5.9|13.6|43.2|1.9|6.1|30.9|3.4|4.3|78.2|5.7|6.8|1.4|0.3|4.4
112|Edwin Ubiles|SIE|G-F|34|33.2|17.0|6.8|12.9|52.6|1.0|2.4|42.0|2.4|3.4|70.4|4.4|1.7|1.2|1.0|1.6
114|Matt Gibson|HAW|G|25|34.3|17.0|5.5|11.8|46.6|1.5|4.9|30.9|4.5|5.6|80.0|3.3|4.8|1.9|0.2|4.0
115|A.D. Vassallo|VT|G-F|35|34.3|16.9|5.9|13.3|44.3|2.4|6.1|39.5|2.7|3.6|76.0|4.6|2.2|0.7|0.5|2.5
116|Anthony Newell|BALL|F|21|35.4|16.9|6.1|15.2|40.1|0.9|3.0|28.6|3.9|6.0|63.8|8.0|1.8|1.0|0.5|1.7
117|Kirk Williams|LONG|F|31|32.8|16.9|6.3|14.1|44.5|1.2|3.8|30.8|3.1|4.9|63.8|6.5|2.3|1.7|0.4|3.5
118|Tyrone Kent|TOL|G-F|30|35.5|16.9|5.3|14.5|36.3|2.2|7.1|31.1|4.1|5.3|77.5|3.8|3.0|1.8|0.5|4.7
119|Joe Alexander|WVU|F|36|31.6|16.9|6.1|13.2|46.2|0.3|1.1|26.8|4.4|5.4|81.4|6.4|2.4|0.7|1.5|2.2
120|Brandon Johnson|USD|G|35|35.1|16.9|5.9|14.2|41.7|2.3|6.1|37.4|2.7|4.4|62.7|4.1|3.5|2.2|0.1|3.3
121|Louis Graham|GASO|F|32|26.3|16.8|6.0|12.5|48.0|0.5|1.4|38.6|4.3|5.8|73.7|6.8|0.6|1.6|1.7|2.5
122|Ronell Wooten|KENN|F|30|33.1|16.8|5.3|14.2|37.4|2.8|9.3|30.0|3.4|4.6|73.7|4.9|0.7|1.7|0.7|2.4
123|Jack Leasure|CCU|G|28|37.3|16.8|5.5|13.1|42.1|4.0|9.6|41.3|1.7|2.0|87.3|4.3|2.3|0.9|0.1|2.0
124|Wink Adams|UNLV|G|34|32.1|16.7|5.3|12.6|41.8|1.8|5.3|34.4|4.4|5.1|85.1|4.0|3.1|1.5|0.0|1.9
125|Charles Futrell|NCCU|F|30|37.1|16.7|6.5|13.4|48.4|1.1|3.1|36.6|2.5|3.6|71.0|7.3|0.8|1.6|0.9|3.6
126|Jamar Smith|MORG|G|30|30.0|16.6|6.4|13.7|46.6|0.9|2.8|32.9|3.0|4.2|71.2|5.4|1.2|1.0|0.6|2.0
127|Wayne Ellington|UNC|G|39|31.1|16.6|6.1|13.0|46.7|2.0|5.0|40.0|2.4|2.9|82.6|4.5|2.0|1.1|0.2|1.7
128|Tywain McKee|COPP|G|34|35.4|16.6|5.2|11.8|44.0|1.9|4.2|43.8|4.3|5.0|87.0|4.4|3.1|1.5|0.1|2.6
129|Darnell Harris|LAS|G|32|33.2|16.6|5.5|12.2|45.2|3.8|8.0|47.9|1.7|2.3|76.4|2.3|2.0|1.1|0.3|1.1
130|Casey Wohlleb|FGCU|G-F|31|29.3|16.5|5.7|14.4|39.8|2.0|5.8|34.6|3.1|4.1|75.8|3.8|1.9|1.1|0.1|2.5
131|Ray Barbosa|UMBC|G|33|33.5|16.5|5.4|12.7|42.6|2.6|7.0|37.2|3.1|3.7|83.6|4.1|2.1|0.9|0.1|1.7
132|Kyle Gibson|LT|G|30|36.0|16.5|5.4|12.9|42.0|2.2|5.5|39.6|3.6|4.8|74.3|5.0|1.3|1.1|0.3|2.1
133|A.J. Abrams|TEX|G|37|35.9|16.5|5.9|13.9|42.4|3.2|8.4|38.2|1.5|1.8|80.9|2.9|1.5|1.6|0.1|0.8
134|Mark McAndrew|BRWN|G|29|33.3|16.5|4.8|10.2|47.1|2.3|5.4|42.3|4.6|5.5|82.5|5.0|2.2|1.3|0.0|2.7
135|Bryan Smithson|UNCA|G|29|36.2|16.4|5.4|12.0|45.1|2.1|5.2|41.1|3.5|4.2|83.5|4.0|4.1|1.9|0.1|2.4
136|Patrick Patterson|UK|F|25|35.7|16.4|6.5|11.3|57.4|0.0|0.1|0.0|3.5|4.8|73.1|7.7|1.7|0.8|1.2|2.1
137|Trey Gilder|NWST|F|33|26.9|16.4|5.7|11.9|48.0|0.5|2.1|24.3|4.5|5.8|76.6|6.2|1.9|1.2|0.7|2.7
137|Leon Williams|OHIO|F|33|30.6|16.4|5.5|8.9|61.4|0.0|0.0|100.0|5.5|7.5|73.3|9.8|1.2|1.4|0.7|2.4
139|Giordan Watson|CMU|G|31|33.2|16.4|5.4|13.0|41.7|2.1|5.4|38.6|3.5|4.6|75.0|2.4|4.5|1.9|0.2|2.7
140|Tristan Blackwood|CCSU|G|30|35.9|16.4|5.3|13.0|40.5|3.5|9.5|37.0|2.3|2.7|86.4|2.7|5.2|1.2|0.1|3.6
141|David Kool|WMU|G|32|32.3|16.3|4.9|11.8|41.8|2.2|5.9|37.6|4.3|5.0|85.5|3.2|2.3|0.8|0.1|2.4
142|Larry Cunningham|UCR|G|30|29.7|16.3|5.4|13.4|40.3|1.8|5.5|32.3|3.8|4.6|82.5|3.0|1.4|1.5|0.3|2.6
143|Malik Hairston|ORE|G|31|31.5|16.3|5.7|10.8|52.5|1.7|3.9|43.3|3.3|4.5|73.2|4.8|2.1|0.6|0.8|1.8
143|Mark Porter|WAG|G|31|37.4|16.3|4.9|12.3|39.7|1.3|4.5|28.8|5.3|6.8|77.6|4.8|5.5|1.9|0.9|4.1
145|J.R. Giddens|UNM|G|33|32.2|16.3|6.4|12.3|51.6|0.8|2.3|33.3|2.8|4.8|58.6|8.8|3.1|1.4|1.2|2.2
146|Michael Bramos|M-OH|G-F|28|34.7|16.3|5.4|12.3|43.5|2.3|6.4|36.3|3.2|3.8|84.1|3.9|1.2|1.3|1.5|1.3
147|Kyle Roemer|COLG|G-F|32|33.1|16.2|5.3|12.9|41.2|2.6|6.4|39.8|3.0|4.0|75.8|4.5|1.5|1.3|0.2|2.5
148|Joe Zeglinski|HART|G|34|35.2|16.2|5.6|12.7|43.9|3.0|7.4|41.0|2.0|2.8|70.8|4.0|2.6|0.9|0.1|2.1
149|John Baumann|COLU|F|29|31.4|16.1|5.5|10.7|51.4|0.9|2.9|30.1|4.2|5.7|75.0|6.7|1.1|0.6|0.3|2.0
150|Josh Alexander|SFA|F|31|33.0|16.1|5.1|11.6|43.6|3.0|7.4|41.0|3.0|4.0|74.8|5.9|1.1|1.5|0.4|1.5
151|Manny Harris|MICH|G|32|33.0|16.1|5.0|13.0|38.1|1.3|4.1|31.8|4.9|6.0|81.7|4.2|2.7|1.4|0.2|3.6
152|Tyrone Lewis|NIA|G|29|34.9|16.1|5.1|13.1|39.1|2.2|6.9|31.7|3.7|5.2|70.7|4.2|2.0|2.0|0.6|2.2
153|Brian Lillis|ALB|G-F|30|32.1|16.1|5.9|12.5|47.1|0.3|1.1|26.5|4.0|5.8|69.4|6.0|3.5|1.6|0.7|3.3
153|Robert Jarvis|ORU|G|30|29.6|16.1|4.9|12.0|40.8|2.8|6.9|40.9|3.5|4.1|85.2|2.4|2.0|1.0|0.1|2.0
155|Garfield Blair|STET|G|31|31.3|16.1|5.2|10.7|48.9|0.5|1.3|35.9|5.2|6.9|75.2|5.7|1.9|1.0|0.4|3.5
155|Matt Janning|NE|G-F|31|36.3|16.1|5.7|12.7|44.7|2.1|5.6|37.6|2.6|3.3|81.2|3.5|2.4|1.3|0.2|2.7
157|Henry Walker|KSU|F|31|27.3|16.1|5.8|12.5|46.5|1.1|3.7|30.7|3.3|4.4|73.7|6.3|1.9|0.9|0.5|2.6
158|Will Thomas|GMU|F|34|35.6|16.1|6.1|9.5|64.2|0.0|0.0|100.0|3.8|5.6|67.2|10.4|2.0|0.9|0.5|1.5
158|Kenny Hasbrouck|SIE|G|34|31.6|16.1|5.9|13.2|44.2|1.6|4.2|38.9|2.7|3.8|71.9|3.3|2.2|2.3|0.2|1.8
160|Shaddean Aaron|MER|G|30|32.8|16.0|5.6|12.6|44.6|1.8|5.1|35.5|3.0|3.7|82.0|4.6|1.6|1.3|0.6|1.8
160|Tyrone Hamilton|LSUSHRVPT|G|30|33.0|16.0|5.1|13.1|39.0|2.9|7.3|39.4|3.0|4.0|74.2|3.4|2.7|1.2|0.0|3.7
160|Leonard Mendez|GAST|G|30|34.4|16.0|5.8|13.3|43.4|2.3|5.8|40.5|2.2|3.1|69.1|3.6|1.3|1.3|0.1|2.0
163|Martin Zeno|TTU|G|31|34.3|16.0|5.4|11.3|47.3|0.2|0.9|17.2|5.2|6.8|75.5|4.5|2.9|1.4|0.5|2.8
164|Anthony Smith|LIB|G|32|34.3|16.0|5.9|11.5|51.5|2.6|6.4|41.0|1.6|2.5|61.7|5.0|1.1|1.0|0.2|1.5
165|Desmond Yates|MTSU|F|32|31.9|16.0|6.3|10.9|57.5|0.6|1.2|51.3|2.8|3.5|80.5|4.4|0.9|0.6|0.6|1.6
166|Kentrell Gransberry|USF|C|30|31.8|16.0|6.1|11.8|51.8|0.0|0.0|0.0|3.8|7.3|51.4|10.8|1.5|0.6|1.4|2.3
167|Nick Stallings|CENTELA|G|31|34.4|15.9|5.5|12.9|42.6|1.2|3.0|38.7|3.8|5.0|76.1|4.9|2.4|1.5|0.4|2.6
