RK|Name|University|POS|GP|MIN|PTS|FGM|FGA|FG%|3PM|3PA|3P%|FTM|FTA|FT%|REB|AST|STL|BLK|TO
38|Randy Culpepper|UTEP|G|35|36.0|19.3|6.5|14.9|43.6|1.9|5.8|32.4|4.4|5.8|75.9|2.9|3.1|2.0|0.3|2.3
39|John Holland|PUR|F|34|33.9|19.2|6.0|15.5|38.6|2.2|6.8|33.0|5.1|5.9|86.0|5.8|1.6|1.4|0.3|2.1
40|Chris Warren|MISS|G|34|34.9|19.1|5.7|14.1|40.3|2.8|8.2|34.1|4.9|5.3|92.8|2.2|3.8|0.7|0.1|2.1
41|C.J. Wilkerson|NCCU|G|29|37.1|19.0|5.5|11.9|46.5|1.5|3.9|39.3|6.4|8.7|74.5|3.4|1.8|1.0|0.1|3.2
42|Troy Gillenwater|NMSU|F|27|30.3|18.9|6.4|14.0|45.9|1.4|3.8|36.3|4.7|6.3|74.9|6.3|0.6|0.4|1.0|2.3
43|Keion Bell|MIZ|G|20|29.7|18.9|5.6|13.6|41.3|1.7|5.3|32.1|6.0|8.0|75.0|4.1|2.4|0.8|0.2|4.2
44|Andrew Warren|BRAD|G|32|36.7|18.8|6.1|14.8|41.4|2.4|6.1|39.0|4.2|4.9|85.9|5.5|1.8|1.7|0.3|1.8
45|C.J. Reed|GASO|G|34|38.7|18.8|6.0|15.4|38.9|1.6|4.9|32.7|5.3|6.4|81.7|3.8|4.8|1.6|0.0|3.0
46|Gary Flowers|USM|F|31|31.1|18.8|7.1|14.8|47.6|1.6|4.0|40.7|3.0|4.2|72.3|7.7|1.1|1.1|1.4|2.5
47|Ryan Rossiter|SIE|F|31|37.4|18.7|6.6|14.2|46.8|0.1|0.6|15.0|5.4|6.8|78.7|13.2|1.5|0.9|1.4|2.3
48|Malcolm Delaney|VT|G|34|38.2|18.7|5.5|13.0|42.0|2.5|6.1|40.8|5.3|6.3|85.0|3.5|4.0|1.6|0.2|3.0
49|Landon Clement|NCCU|G|30|36.0|18.7|6.1|14.1|43.2|3.6|8.9|40.7|2.9|3.6|80.4|3.7|1.1|1.1|0.0|1.4
50|Anthony Gurley|MASS|G|30|30.7|18.7|6.4|15.4|41.8|2.0|5.7|34.9|3.8|5.2|73.1|4.4|1.4|1.0|0.1|2.8
51|Jordan Hamilton|TEX|G-F|36|32.2|18.6|6.8|15.3|44.0|2.5|6.5|38.5|2.6|3.4|77.9|7.7|2.1|0.9|0.6|2.1
52|Desmond Holloway|CCU|G|26|32.0|18.5|6.2|12.4|50.2|0.9|2.6|35.3|5.1|6.7|76.3|6.9|1.7|1.3|0.3|2.4
53|Mike Glover|IONA|F|37|34.3|18.4|7.0|11.5|61.0|0.0|0.1|0.0|4.4|7.0|62.3|10.1|0.9|0.8|0.9|2.3
54|Ben Hansbrough|ND|G|34|35.4|18.4|5.7|11.9|47.9|2.6|5.9|43.5|4.4|5.4|81.5|3.9|4.3|1.2|0.1|2.4
55|Austin Kenon|VMI|G|28|30.0|18.4|5.4|12.3|43.8|3.3|7.9|41.9|4.3|5.0|84.4|3.5|3.3|1.0|0.0|2.0
56|Leroy Nobles|IUPU|G-F|32|35.8|18.3|5.6|11.9|47.4|2.0|5.5|37.1|5.0|6.1|82.1|4.0|1.3|0.8|0.1|2.1
57|Dwight Hardy|SJU|G|33|34.2|18.3|5.9|13.1|44.8|1.9|5.3|35.4|4.6|5.5|84.5|2.9|1.9|1.3|0.1|2.2
58|Jon Leuer|WIS|F|34|33.5|18.3|6.7|14.2|47.0|1.6|4.3|37.0|3.3|3.9|84.3|7.2|1.6|0.5|0.9|1.6
59|Markeith Cummings|KENN|F|31|35.5|18.3|6.4|14.0|45.6|0.4|1.8|21.1|5.1|7.6|67.2|5.0|1.8|1.5|0.1|2.9
60|Papa Dia|SMU|F|35|33.6|18.3|6.9|12.0|57.7|0.4|0.9|43.3|4.0|5.3|75.3|9.6|1.8|0.7|2.2|3.6
61|Antwan Carter|LONG|C|31|32.5|18.2|7.6|13.4|57.2|0.3|1.2|24.3|2.6|3.9|68.3|9.5|1.6|0.9|0.7|2.1
62|Reggie Jackson|BC|G|34|34.1|18.2|6.4|12.8|50.3|2.1|5.0|42.0|3.2|4.0|79.6|4.3|4.5|1.1|0.5|2.4
63|Jordan Taylor|WIS|G|34|36.5|18.1|5.7|13.2|43.3|2.2|5.1|42.9|4.5|5.4|83.2|4.1|4.7|0.7|0.1|1.2
64|Jovonni Shuler|SAV|G-F|30|34.7|18.1|5.8|14.4|40.0|2.6|7.3|35.0|4.0|5.4|73.6|5.1|2.0|1.3|0.4|2.7
65|Twaun Moore|PUR|G|34|33.9|18.0|6.5|14.5|44.7|2.1|5.1|40.0|2.9|4.1|70.9|5.1|3.2|1.2|0.5|1.8
66|Vaughn Duggins|WRST|G|33|35.2|18.0|6.1|13.7|44.7|1.1|3.6|31.1|4.6|5.6|82.2|3.8|2.2|1.5|0.1|1.6
66|Tristan Thompson|UNT|G|33|32.0|18.0|4.8|10.4|45.9|2.0|4.8|41.8|6.4|7.7|83.4|3.2|1.8|0.7|0.1|2.2
68|Keith Benson|OAK|C|35|32.4|17.9|6.6|12.1|54.7|0.3|0.7|39.1|4.5|7.0|64.3|10.1|1.1|0.8|3.6|1.9
69|Mike Smith|ETSU|G|35|34.1|17.9|6.3|13.5|46.9|1.3|3.7|36.7|3.9|4.9|78.9|6.8|1.9|0.8|0.4|2.3
70|Justin Harper|RICH|F|37|31.8|17.9|6.6|12.4|53.4|2.1|4.6|44.8|2.5|3.2|79.7|6.9|1.2|0.6|1.2|1.5
71|Jamarr Sanders|UAB|G|31|34.8|17.8|6.4|14.9|42.5|2.9|7.5|38.5|2.2|2.7|80.7|4.6|1.9|0.9|0.3|2.9
72|Will Pratt|NWST|F|32|25.0|17.8|6.0|11.9|50.8|0.7|2.1|30.9|5.0|7.5|66.8|4.4|1.2|1.3|0.3|3.4
73|Adnan Hodzic|LIP|F|30|31.6|17.7|6.9|12.2|56.3|0.0|0.3|12.5|4.0|5.5|72.6|7.5|1.0|0.3|0.1|2.2
74|Nick Barbour|HPU|G|29|29.8|17.7|5.5|13.6|40.5|2.3|6.5|36.2|4.3|5.5|78.8|3.0|1.0|1.0|0.1|2.3
75|Damian Lillard|WEB|G|10|28.5|17.7|4.9|11.2|43.8|1.9|5.5|34.5|6.0|7.0|85.7|3.8|3.3|1.4|0.2|2.8
76|Chad Tomko|UNCW|G|31|36.5|17.6|6.1|14.8|41.4|2.6|7.0|37.0|2.8|3.5|81.3|5.9|4.3|1.9|0.3|3.2
77|Austin Freeman|GTWN|G|32|33.8|17.6|6.4|13.4|47.6|1.9|5.4|35.8|2.9|3.4|87.0|3.7|2.4|0.7|0.2|1.7
78|Denzel Bowles|JMU|F|33|32.2|17.6|6.8|11.8|58.1|0.0|0.0|0.0|3.9|5.5|71.3|8.8|2.2|0.6|1.6|3.3
79|Reggie Hamilton|OAK|G|35|28.8|17.6|5.9|12.1|48.9|2.3|6.3|37.1|3.4|4.1|83.9|2.5|5.3|1.3|0.2|3.6
80|Jamarco Warren|CHSO|G|32|33.4|17.6|5.6|12.8|43.9|2.5|6.8|36.9|3.8|4.4|86.6|3.0|2.8|1.4|0.1|3.1
81|Jay Couisnard|KC|F|29|33.5|17.6|5.9|12.1|48.9|1.6|4.2|36.6|4.2|6.7|63.7|5.6|1.6|1.3|0.6|3.2
82|Ravern Johnson|MSST|G|28|34.9|17.6|5.8|13.5|43.0|3.0|7.4|40.3|3.0|3.9|78.0|3.6|0.8|0.4|0.5|1.3
83|Delroy James|URI|F|34|34.1|17.5|6.3|14.3|43.7|0.9|3.7|25.2|4.0|5.5|73.7|7.9|2.7|1.6|1.1|3.4
84|Darrion Pellum|HAMP|G|32|36.6|17.5|5.9|15.1|38.8|2.3|6.8|33.6|3.4|4.8|71.4|4.3|2.0|1.7|0.3|2.9
85|Kyrie Irving|DUKE|G|11|27.5|17.5|5.0|9.5|52.9|1.6|3.5|46.2|5.8|6.5|90.1|3.4|4.3|1.5|0.5|2.5
86|Isiah Williams|UVU|G|30|30.7|17.4|5.6|14.2|39.8|2.7|7.3|37.6|3.4|4.0|84.9|2.7|1.9|0.4|0.1|1.9
87|Iman Shumpert|GT|G|31|32.0|17.3|5.7|14.1|40.6|1.4|4.9|27.8|4.5|5.6|80.6|5.9|3.5|2.7|0.2|2.3
88|Brandon Knight|UK|G|38|35.9|17.3|5.7|13.5|42.3|2.3|6.1|37.7|3.6|4.5|79.5|4.0|4.2|0.7|0.2|3.2
89|Kenneth Faried|MORE|F-C|35|34.7|17.3|6.7|10.7|62.3|0.0|0.0|0.0|4.0|6.9|57.7|14.5|1.1|1.9|2.3|2.6
90|Diante Garrett|ISU|G|32|36.7|17.3|6.7|16.2|41.3|1.8|5.8|31.9|2.1|2.5|82.5|3.7|6.1|1.7|0.2|3.3
91|Cameron Wells|CIT|G|32|35.8|17.3|6.2|14.1|43.7|0.6|2.4|24.7|4.3|5.3|82.7|5.1|4.3|1.4|0.3|2.4
92|Marcus Morris Sr.|KU|F|38|28.3|17.2|6.3|11.1|57.0|0.7|2.0|34.2|3.9|5.7|68.8|7.6|1.6|0.8|0.6|1.8
93|Casper Ware|LBSU|G|34|34.9|17.2|5.1|12.0|42.2|2.2|5.8|38.1|4.9|6.0|81.0|2.5|4.4|1.6|0.2|3.0
94|Drew Viney|LMU|F|27|33.7|17.2|6.2|12.9|47.9|1.4|3.7|37.6|3.4|4.4|76.7|6.6|1.8|0.8|1.0|2.9
95|Shane Gibson|SHU|G|29|32.6|17.2|6.0|13.6|44.0|2.6|6.7|38.9|2.7|3.2|83.7|4.0|1.6|1.4|0.6|2.7
96|Jared Sullinger|OSU|F|37|31.7|17.2|6.0|11.1|54.1|0.1|0.3|25.0|5.1|7.2|70.4|10.2|1.2|1.0|0.5|1.6
97|Andy Ogide|CSU|F|32|29.5|17.2|6.7|11.4|58.7|0.3|0.8|37.5|3.4|5.3|65.1|7.7|0.7|0.8|0.6|2.3
98|Will Clyburn|ISU|G|30|34.7|17.1|5.4|12.1|45.0|2.1|5.1|40.3|4.2|5.5|75.9|7.8|1.0|1.1|0.2|2.5
99|Nikola Vucevic|USC|F|34|34.9|17.1|6.3|12.5|50.5|0.9|2.4|34.9|3.6|4.8|75.5|10.3|1.6|0.5|1.4|1.7
100|Carl Montgomery|CHST|F|32|27.2|17.1|6.4|12.4|51.6|0.1|0.5|18.8|4.2|6.6|63.2|7.7|1.1|0.7|0.9|2.2
101|TyShwan Edmondson|APSU|G|33|32.0|17.1|6.2|14.8|42.3|2.2|5.9|36.9|2.4|3.2|74.5|4.5|2.0|1.8|0.5|2.0
102|Matt Lander|WIU|G|30|36.2|17.0|5.1|12.4|41.0|1.4|4.1|33.3|5.5|7.2|76.3|2.3|2.7|0.9|0.2|3.1
103|Carl Jones|JOES|G|32|33.9|17.0|5.1|12.4|41.2|1.7|4.6|37.0|5.2|6.9|74.7|2.6|3.4|1.1|0.1|2.4
104|Shamari Spears|CLT|F|5|33.0|17.0|5.0|10.6|47.2|1.2|2.8|42.9|5.8|7.6|76.3|3.2|0.6|0.8|0.4|2.0
104|Darren Moore|UCI|G|32|30.6|17.0|5.3|10.5|50.1|1.3|3.7|35.6|5.1|7.0|73.5|5.9|1.7|1.8|0.2|2.5
104|Kalin Lucas|MSU|G|34|33.4|17.0|5.7|13.3|42.8|1.6|4.0|39.0|4.0|4.9|82.0|2.1|3.4|1.0|0.1|2.6
104|Thomas Coleman|NCAT|F-C|31|31.9|17.0|6.5|10.4|61.9|0.0|0.0|0.0|4.1|6.4|63.8|10.5|1.4|1.2|2.7|2.5
108|Devin Gibson|UTSA|G|34|35.0|17.0|4.7|11.1|42.3|0.8|2.6|30.3|6.8|8.7|78.1|5.2|5.4|2.7|0.1|3.3
109|Kevin Murphy|TNTC|G|33|29.3|17.0|6.1|12.8|47.8|1.1|3.4|33.3|3.6|4.9|73.5|4.5|1.7|1.0|0.2|3.3
110|Scotty Hopson|TENN|G|32|29.3|17.0|5.9|13.0|45.2|1.7|4.4|37.6|3.6|4.8|73.5|3.3|1.3|0.8|0.2|2.8
111|Kendall Timmons|TULN|G-F|30|36.1|17.0|5.9|13.2|44.4|0.7|1.9|39.3|4.5|7.0|64.3|8.3|3.3|1.9|0.6|2.9
112|Tyler Murray|WAG|G|30|37.1|16.9|5.2|11.9|43.9|2.0|4.7|41.5|4.5|5.4|82.8|4.6|3.5|1.3|0.3|3.2
113|Kyle Singler|DUKE|F|37|34.8|16.9|5.9|13.8|43.0|1.7|5.2|32.1|3.4|4.2|80.6|6.8|1.6|0.9|0.3|1.9
114|Marcus Denmon|MIZ|G|34|30.4|16.9|5.9|11.7|50.0|2.4|5.4|44.8|2.8|3.6|75.8|3.5|1.8|1.8|0.1|0.9
115|Jordan Williams|MD|F|33|32.5|16.9|6.5|12.0|53.8|0.0|0.0|0.0|4.0|6.9|57.5|11.8|0.6|0.7|1.4|1.6
116|Ashton Gibbs|PITT|G|31|32.8|16.8|5.5|11.7|46.8|3.3|6.7|49.0|2.6|2.9|88.9|2.4|2.8|0.4|0.0|1.6
116|Stan Okoye|VMI|F|31|29.1|16.8|6.2|12.1|51.3|1.1|3.1|35.4|3.3|4.6|71.3|8.0|1.7|1.1|0.8|2.3
118|Hillary Haley|UMES|G|31|29.8|16.8|5.5|13.4|41.2|1.6|5.2|31.3|4.2|5.7|72.9|5.8|0.7|0.7|0.2|1.6
119|Noruwa Agho|COLU|G|28|34.5|16.8|5.9|13.8|42.9|1.5|3.8|38.3|3.5|5.3|65.1|4.9|4.3|1.0|0.6|3.2
120|Isaiah Thomas|WASH|G|35|31.9|16.8|5.4|12.1|44.5|1.7|4.9|34.9|4.3|6.0|71.9|3.5|6.1|1.3|0.1|3.0
121|Jeremy Green|STAN|G|31|32.6|16.7|5.6|13.2|42.3|2.8|6.6|42.9|2.7|3.5|79.4|3.4|1.0|0.5|0.1|2.1
122|Brandon Wood|MSU|G|33|31.9|16.7|6.3|13.5|46.3|1.8|5.1|36.3|2.3|3.5|66.4|4.3|3.1|1.7|0.2|2.2
123|Chaisson Allen|NE|G|29|37.1|16.7|5.4|12.9|41.7|2.1|5.6|38.0|3.8|5.4|70.1|6.1|3.7|2.1|0.1|1.9
124|Antoine Mason|AUB|G|3|34.7|16.7|4.3|13.0|33.3|2.0|7.7|26.1|6.0|7.7|78.3|4.3|1.0|0.7|0.3|2.0
125|Tim Ambrose|ALB|G|32|33.9|16.6|6.0|13.2|45.5|1.9|4.5|42.8|2.7|3.8|69.7|5.2|3.6|1.3|0.2|3.0
125|John Shurna|NU|F|32|34.0|16.6|5.5|11.4|48.1|2.3|5.4|43.4|3.3|4.6|70.7|4.9|2.6|1.1|1.0|1.8
127|Solomon Bozeman|LR|G|36|30.6|16.6|4.3|9.8|43.3|1.8|3.9|45.8|6.3|7.8|80.7|2.1|2.8|0.7|0.1|2.6
128|Kevin Anderson|RICH|G|37|36.2|16.6|5.7|13.4|42.7|1.9|4.7|40.8|3.2|4.3|75.0|2.8|3.3|1.4|0.1|1.9
129|Josh Slater|LIP|G|30|31.1|16.5|5.0|11.7|42.9|1.1|3.9|28.8|5.3|7.4|72.1|6.1|4.6|3.1|0.2|3.1
130|Quinn|NORF|C|32|32.8|16.4|6.2|11.1|55.6|0.5|2.0|23.8|3.6|4.7|76.2|11.1|1.0|0.6|3.4|2.1
131|Trey Thompkins|UGA|F|30|31.2|16.4|6.5|13.4|48.1|0.8|2.5|31.1|2.7|4.0|68.9|7.6|1.4|1.1|1.7|2.5
132|Matt Howard|BUT|F|37|31.0|16.4|5.1|10.8|47.1|1.4|3.6|39.8|4.8|6.1|79.2|7.7|1.4|1.1|0.6|1.7
133|Mickey McConnell|SMC|G|34|37.0|16.4|5.2|10.3|50.4|2.3|5.0|45.6|3.7|4.2|88.7|2.5|6.1|1.2|0.2|2.3
134|Lenny Daniel|CSUN|F|32|28.5|16.3|5.8|10.3|56.4|0.0|0.0|0.0|4.8|8.3|57.7|9.4|0.7|0.4|1.2|2.7
135|Trey Zeigler|TCU|G|31|34.4|16.3|6.2|15.6|39.5|0.8|2.5|32.9|3.2|5.6|56.6|5.4|2.1|1.4|0.9|3.3
136|Greg Mangano|YALE|F|28|32.0|16.3|6.1|12.6|48.4|1.1|2.9|36.6|3.0|4.3|70.8|10.0|0.5|0.4|3.0|2.0
137|Omar Carter|APP|G|31|33.6|16.3|5.9|12.7|46.6|1.2|3.1|40.0|3.2|4.2|75.6|5.8|1.3|0.8|0.2|1.7
137|George Beamon|MAN|G|31|36.8|16.3|5.8|13.3|43.7|0.2|1.3|15.0|4.5|6.1|73.9|6.1|1.3|1.5|0.5|2.1
139|Michael Thompson|NU|G|34|37.3|16.3|5.6|12.3|45.2|2.8|7.1|39.3|2.4|2.9|82.5|2.2|4.3|1.4|0.1|1.9
140|Bill Clark|DUQ|G-F|32|31.0|16.3|5.1|10.9|46.3|2.3|6.2|37.9|3.8|5.1|74.7|6.2|2.5|1.5|0.5|2.0
140|Eric Wise|USC|F|20|29.5|16.3|5.5|12.3|44.9|0.3|1.1|28.6|5.0|6.5|76.2|8.1|1.6|0.9|0.1|2.5
140|James Nunnally|UCSB|G|32|33.0|16.3|5.2|11.2|46.6|1.9|5.3|36.9|3.9|4.7|82.7|5.7|1.8|0.4|0.3|2.1
143|Brian Mills|MER|F|33|30.6|16.2|5.9|13.0|45.6|0.6|2.1|27.5|3.8|5.3|72.2|6.0|1.2|0.9|0.5|2.3
144|Zach Kinsley|TA&M|G-F|21|29.9|16.2|5.9|12.3|47.9|1.8|4.6|38.5|2.6|3.6|72.4|4.1|1.5|1.0|0.2|2.0
145|Ricky Cadell|SFBK|G|30|31.3|16.2|5.1|13.3|38.7|2.2|6.7|32.3|3.7|4.8|78.3|3.7|1.8|1.1|0.0|2.5
145|Charlie Westbrook|SDAK|G|30|28.5|16.2|6.2|13.0|47.9|0.7|2.3|28.6|3.0|4.5|67.9|4.7|1.2|1.1|0.6|2.3
147|Damier Pitts|MRSH|G|25|32.1|16.2|4.8|11.8|40.5|1.9|5.9|32.0|4.8|5.6|84.4|2.8|4.7|0.6|0.1|2.8
148|Patrick Richard|MCN|G-F|31|32.9|16.1|5.3|11.1|47.5|1.1|3.0|36.2|4.5|5.9|76.4|6.4|2.5|1.4|0.4|2.3
149|James Johnson|QUIN|G|32|33.9|16.1|5.5|13.8|39.8|2.6|6.8|38.5|2.5|3.0|81.4|4.2|3.5|1.6|0.1|1.5
150|Kwame Morgan |IIHAMP|G|33|33.3|16.1|5.1|13.6|37.1|3.0|8.3|36.6|2.9|3.6|80.0|4.5|1.3|1.5|0.1|1.3
151|Cory Higgins|COLO|G|38|32.2|16.1|5.3|12.1|43.4|0.9|2.8|34.0|4.6|5.3|86.6|3.3|2.5|1.0|0.4|2.1
152|Kyle Weems|MOST|F|35|31.1|16.0|5.8|12.2|47.7|1.9|4.8|39.5|2.5|3.1|79.1|6.9|1.4|1.4|0.9|1.4
153|Shelvin Mack|BUT|G|38|32.1|16.0|5.3|13.0|40.8|2.3|6.5|35.4|3.2|4.1|76.9|4.5|3.4|0.8|0.1|2.4
154|Jawan Carter|DEL|G|31|35.6|16.0|4.3|11.4|38.1|2.7|7.1|38.0|4.6|5.5|84.7|3.7|2.4|0.9|0.0|2.1
154|Jordan Sugars|NAVY|G|28|33.8|16.0|5.5|13.6|40.4|2.4|7.3|33.5|2.6|3.5|72.7|6.0|1.3|1.4|0.1|2.4
156|Christian Watford|IU|F|29|29.1|16.0|4.9|11.7|42.2|1.3|3.3|38.1|4.8|5.7|84.3|5.4|1.1|0.8|0.4|1.9
157|Travele Jones|TXSO|F|25|34.7|16.0|4.7|9.8|48.0|0.6|2.8|20.3|6.0|9.0|67.1|6.9|1.7|1.7|0.4|3.4
158|Chris Gaston|FOR|F|28|33.9|15.9|6.4|13.6|46.7|0.0|0.1|0.0|3.2|6.2|51.7|11.3|1.4|0.9|1.5|3.5
159|Mike Scott|UVA|F|10|33.7|15.9|5.3|11.0|48.2|0.1|0.1|100.0|5.2|5.9|88.1|10.2|1.6|0.3|0.7|2.4
160|Jalin Thomas|CMU|G-F|29|33.6|15.9|4.8|12.6|38.1|2.0|5.8|35.3|4.3|5.3|80.5|5.3|0.5|0.6|0.0|1.7
161|Joevan Catron|ORE|F|37|27.6|15.9|5.3|11.2|46.9|0.5|1.9|29.0|4.8|6.7|71.8|6.7|1.5|1.1|0.3|2.4
162|Marquiz Baker|ALCN|G|28|28.3|15.9|4.6|13.6|33.5|2.0|5.8|35.0|4.7|6.0|78.0|3.4|1.1|1.6|0.0|2.3
163|Jared Mintz|LAF|F|32|30.3|15.8|5.3|10.3|50.8|0.1|0.4|23.1|5.2|6.4|81.5|5.8|2.2|0.6|0.2|1.9
164|Umar Shannon|QUIN|G|30|32.0|15.8|4.9|11.9|41.0|2.3|6.0|38.0|3.8|4.7|80.3|3.0|2.0|0.5|0.0|2.2
165|Darius Johnson-Odom|MARQ|G|37|30.0|15.8|5.3|12.2|43.3|1.9|5.3|36.4|3.3|4.6|70.8|3.0|2.4|0.8|0.2|2.0
166|DeAndre Brown|LT|G|27|34.1|15.8|5.7|14.6|38.7|1.9|5.5|33.8|2.6|3.6|72.9|3.0|2.5|1.1|0.0|3.2
167|Robo Kreps|UIC|G|31|38.4|15.8|5.4|12.9|41.7|2.3|6.4|36.0|2.7|3.4|79.2|4.2|2.9|1.4|0.1|2.5
