Player|Team|Affiliation|Year|RoundNumber|RoundPick|OverallPick
Jerry Harper|New York Knicks|Alabama|1956|0|0|0
Ronnie Mayer|New York Knicks|Duke|1956|0|0|0
Dick Miani|New York Knicks|Miami (FL)|1956|0|0|0
Dick Miller|New York Knicks|Wisconsin|1956|0|0|0
Ed Petrie|New York Knicks|Seton Hall|1956|0|0|0
Tony Roybal|New York Knicks|New Mexico|1956|0|0|0
Joe Sexton|New York Knicks|Purdue|1956|0|0|0
Max Anderson|Philadelphia Warriors|Oregon|1956|0|0|0
Dave Piontek|Rochester Royals|Xavier|1956|0|0|0
Joe Belmont|Philadelphia Warriors|Duke|1956|0|0|0
Ronald Clark|Philadelphia Warriors|Springfield|1956|0|0|0
Willie Bergines|Syracuse Nationals|West Virginia|1956|0|0|0
Bill Uhl|Rochester Royals|Dayton|1956|0|0|0
Kevin Thomas|Rochester Royals|Boston University|1956|0|0|0
Jerry Moreman|Rochester Royals|Louisville|1956|0|0|0
Dan Mannix|Rochester Royals|St. Francis Brooklyn|1956|0|0|0
Clayton Carter|Rochester Royals|Oklahoma State|1956|0|0|0
Gene Carpenter|Rochester Royals|Texas Tech|1956|0|0|0
Carl Cain|Rochester Royals|Iowa|1956|0|0|0
Carl Widseth|Minneapolis Lakers|Tennessee|1956|0|0|0
Jim Springer|Minneapolis Lakers|Gustavus Adolphus|1956|0|0|0
Willie Naulls|St. Louis Hawks|California-Los Angeles|1956|0|0|0
Terry Rand|Minneapolis Lakers|Marquette|1956|0|0|0
John Patzwald|Minneapolis Lakers|Gustavus Adolphus|1956|0|0|0
Robert Hodgson|Minneapolis Lakers|Wichita State|1956|0|0|0
Phil Grawmeyer|Minneapolis Lakers|Kentucky|1956|0|0|0
Lloyd Aubrey|Minneapolis Lakers|Notre Dame|1956|0|0|0
Charles Slack|Ft. Wayne Zollner Pistons|Marshall|1956|0|0|0
John Schlimm|Ft. Wayne Zollner Pistons|John Carroll|1956|0|0|0
Paul Judson|Syracuse Nationals|Illinois|1956|0|0|0
Joe Lieber|Ft. Wayne Zollner Pistons|Holy Cross|1956|0|0|0
Dick Julio|Syracuse Nationals|Massachusetts Dartmouth|1956|0|0|0
Bob Hopkins|Syracuse Nationals|Grambling|1956|0|0|0
Bob Kessler|Ft. Wayne Zollner Pistons|Maryland|1956|0|0|0
Dick Kenyon|Syracuse Nationals|Le Moyne|1956|0|0|0
Bruce Harris|Ft. Wayne Zollner Pistons|Tennessee Tech|1956|0|0|0
Mickey Winograd|Philadelphia Warriors|Duquesne|1956|0|0|0
Phil Wheeler|Philadelphia Warriors|Cincinnati|1956|0|0|0
Bevo Francis|Philadelphia Warriors|Rio Grande|1956|0|0|0
John Fannon|Philadelphia Warriors|Notre Dame|1956|0|0|0
Wally Choice|St. Louis Hawks|Indiana|1956|0|0|0
Gary Bergen|New York Knicks|Utah|1956|0|0|0
Phil Rollins|Philadelphia Warriors|Louisville|1956|0|0|0
Junior Morgan|St. Louis Hawks|Duke|1956|0|0|0
John Barber|Minneapolis Lakers|Cal State-Los Angeles|1956|0|0|0
Hershel Pederson|St. Louis Hawks|Brigham Young|1956|0|0|0
Ed Huse|St. Louis Hawks|Wyoming|1956|0|0|0
Don Boldebuck|Boston Celtics|Houston|1956|6|0|0
Arthur Helms|St. Louis Hawks|Houston|1956|0|0|0
Dave Plunkett|St. Louis Hawks|Cincinnati|1956|0|0|0
