Player|Team|Affiliation|Year|RoundNumber|RoundPick|OverallPick
Ken Jastrow|Minneapolis Lakers|Denver|1948|0|0|0
Goebel Ritter|New York Knicks|Eastern Kentucky|1948|0|0|0
Cliff Crandall|Minneapolis Lakers|Oregon State|1948|0|0|0
Jack Phoenix|Indianapolis Jets|Idaho|1948|0|0|0
Billy Gabor|Rochester Royals|Syracuse|1948|0|0|0
Bob Paxton|Indianapolis Jets|North Carolina|1948|0|0|0
Norman Kohler|Indianapolis Jets|North Carolina|1948|0|0|0
Jack Coleman|Indianapolis Jets|Louisiana State|1948|0|0|0
John Dillon|Chicago Stags|North Carolina|1948|0|0|0
Harry Gallatin|New York Knicks|Truman State|1948|0|0|0
Ed Hughes|Washington Capitols|San Jose State|1948|0|0|0
Reede Berg|Indianapolis Jets|Oregon|1948|0|0|0
Alex Hannum|Indianapolis Jets|Southern California|1948|0|0|0
Link Richmond|Ft. Wayne Zollner Pistons|Arizona|1948|0|0|0
Paul Marcincin|Baltimore Bullets|Moravian|1948|0|0|0
Wayne Jones|Baltimore Bullets|American International|1948|0|0|0
Don Walker|Washington Capitols|Sam Houston State|1948|0|0|0
Al Williams|Washington Capitols|Arkansas|1948|0|0|0
Vince Hansen|Baltimore Bullets|Washington State|1948|0|0|0
Thorton Jenkins|Washington Capitols|Missouri|1948|0|0|0
Marshall Gemberling|Baltimore Bullets|Lebanon Valley|1948|0|0|0
Jim Black|Baltimore Bullets|Occidental|1948|0|0|0
Earl Gardner|Minneapolis Lakers|DePauw|1948|0|0|0
Robert Carroll|Baltimore Bullets|West Virginia|1948|0|0|0
Marvin English|Baltimore Bullets|Newberry|1948|0|0|0
Gene Fellmoth|Baltimore Bullets|Wittenberg|1948|0|0|0
J. W. Fullerton|Baltimore Bullets|Arkansas State|1948|0|0|0
Darrell Brown|Baltimore Bullets|Humboldt State|1948|0|0|0
C.T. Parker|Washington Capitols|Louisiana Tech|1948|0|0|0
Clifton McNeeley|Pittsburgh Ironmen|Texas-El Paso|1947|1|1|1
Glen Selbo|Toronto Huskies|Wisconsin|1947|1|2|2
Eddie Ehlers|Boston Celtics|Purdue|1947|1|3|3
Walt Dropo|Providence Steamrollers|Connecticut|1947|1|4|4
Dick Holub|New York Knicks|Long Island-Brooklyn|1947|1|5|5
Francis Crossin|Philadelphia Warriors|Pennsylvania|1947|1|6|6
Jack Underman|St. Louis Bombers|Ohio State|1947|1|7|7
Paul Huston|Chicago Stags|Ohio State|1947|1|8|8
Dick O'Keefe|Washington Capitols|Santa Clara|1947|1|9|9
Larry Killick|Baltimore Bullets|Vermont|1947|1|10|10
George Petrovick|Boston Celtics||1947|0|0|0
John Mandic|Washington Capitols|Oregon State|1947|0|0|0
Joe Barry|Providence Steamrollers||1947|0|0|0
Jack Walton|Pittsburgh Ironmen|DePaul|1947|0|0|0
Saul Mariaschin|Washington Capitols|Harvard|1947|0|0|0
Jack Tingle|Washington Capitols|Kentucky|1947|0|0|0
Herman Knoche|Pittsburgh Ironmen|Washington & Jefferson|1947|0|0|0
Dick Ives|Pittsburgh Ironmen|Iowa|1947|0|0|0
Hank Biasatti|Boston Celtics|Long Island-Brooklyn|1947|0|0|0
George Brown|Pittsburgh Ironmen||1947|0|0|0
Bob Alamo|Pittsburgh Ironmen|Santa Clara|1947|0|0|0
