Player|Team|Affiliation|Year|RoundNumber|RoundPick|OverallPick
Paul Leitz|Phoenix Suns|Western Carolina|1971|11|11|179
Al Smith|Chicago Bulls|Bradley|1971|11|12|180
Ken Davis|New York Knicks|Georgetown|1971|11|13|181
Blaine Henry|Milwaukee Bucks|Marshall|1971|11|14|182
Doug Hess|Cleveland Cavaliers|Toledo|1971|12|1|183
Butch Webster|Buffalo Braves|New Orleans|1971|12|2|184
Don Sechler|Portland Trail Blazers|Delaware Valley|1971|12|3|185
Roger Moore|Atlanta Hawks|Columbus State|1971|12|4|186
Chris Schrobilgen|Houston Rockets|Southern California|1971|12|5|187
Bob Connor|Baltimore Bullets|Loyola-Maryland|1971|12|6|188
John Dalton|Boston Celtics|Suffolk|1971|12|7|189
Bob Horn|Detroit Pistons|Drake|1971|12|8|190
Ken Kowall|Philadelphia 76ers|Ohio|1971|12|9|191
Floyd Mason|Phoenix Suns|Alcorn State|1971|12|10|192
Ken Riley|Chicago Bulls|Middle Tennessee State|1971|12|11|193
Carl Greenfield|New York Knicks|Eastern Kentucky|1971|12|12|194
Gene Mumford|Milwaukee Bucks|Scranton|1971|12|13|195
Bobby Jones|Cleveland Cavaliers|Drake|1971|13|1|196
Pete Smith|Buffalo Braves|Valdosta State|1971|13|2|197
Ed Jenkins|Atlanta Hawks|Michigan Lutheran|1971|13|3|198
Lee McCollough|Houston Rockets|Indiana|1971|13|4|199
Ron Crosswhite|Baltimore Bullets|Dayton|1971|13|5|200
Leroy Chalk|Boston Celtics|Nebraska|1971|13|6|201
Willie Roberson|Detroit Pistons|Wyoming|1971|13|7|202
Hank Commodore|Philadelphia 76ers|Northwestern Oklahoma State|1971|13|8|203
Ron Dorsey|Phoenix Suns|Tennessee State|1971|13|9|204
Ed Goode|Chicago Bulls|DePaul|1971|13|10|205
Larry Duckworth|New York Knicks|Henderson State|1971|13|11|206
Pierre Russell|Milwaukee Bucks|Kansas|1971|13|12|207
Bubbles Harris|Cleveland Cavaliers|Indiana|1971|14|1|208
Ray Lavender|Buffalo Braves|Drury|1971|14|2|209
Gene Roberson|Houston Rockets|Canisius|1971|14|3|210
Rudolph Peele|Baltimore Bullets|Norfolk State|1971|14|4|211
Art Davis|Detroit Pistons|Johnson C. Smith|1971|14|5|212
Ken Booker|Phoenix Suns|California-Los Angeles|1971|14|6|213
Richard Dixon|Chicago Bulls|Loyola (LA)|1971|14|7|214
Jack O'Connor|New York Knicks|Great Falls|1971|14|8|215
George Jackson|Milwaukee Bucks|Dayton|1971|14|9|216
Larry Baker|Cleveland Cavaliers|Wittenberg|1971|15|1|217
William Chatmon|Buffalo Braves|Baylor|1971|15|2|218
Terry Guigg|Houston Rockets|Gonzaga|1971|15|3|219
James Morrell|Baltimore Bullets|Norfolk State|1971|15|4|220
James Fleming|Detroit Pistons|Alcorn State|1971|15|5|221
Curtis Carter|Phoenix Suns|Bishop|1971|15|6|222
Liscio Thomas|Chicago Bulls|Furman|1971|15|7|223
Loyd King|Milwaukee Bucks|Virginia Tech|1971|15|8|224
Vance Tyree|Cleveland Cavaliers|Wisconsin-La Crosse|1971|16|1|225
James Douglas|Buffalo Braves|Memphis|1971|16|2|226
Leonard Jackson|Houston Rockets|Oregon|1971|16|3|227
Fred Smiley|Detroit Pistons|Detroit Mercy|1971|16|4|228
